category,subcategory,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
Organismal Systems,Endocrine system,hsa04911,Insulin secretion,47/2402,51/2914,0.9215686274509803,1.1180062366328714,1.841200727347597,0.04007989282843442,0.45904723553895754,0.43574972546461194,ABCC8/CREB3L3/CAMK2A/ADCY2/KCNN2/CACNA1S/GNAS/RAPGEF4/PLCB4/CACNA1F/KCNN4/ATP1A3/KCNN1/RAB3A/STX1A/GLP1R/ATF2/ADCY7/FFAR1/PRKCG/ATF4/SNAP25/CHRM3/KCNMB4/FXYD2/PLCB2/ADCY3/ADCYAP1/ATP1B1/KCNN3/CAMK2D/CREB5/CAMK2G/ADCY8/KCNMA1/CREB3L1/CCKAR/ATP1A1/ADCY1/PRKCB/ADCY5/ADCY6/CREB3L2/PLCB1/CCK/KCNMB2/VAMP2,47
Cellular Processes,Cell growth and death,hsa04114,Oocyte meiosis,40/2402,43/2914,0.9302325581395349,1.128516933563116,1.83865289358914,0.040986360315978354,0.45904723553895754,0.43574972546461194,IGF1/SLK/CAMK2A/RPS6KA6/ADCY2/PGR/MAPK1/PPP3CB/CPEB3/PPP2CA/MAD2L2/ADCY7/PKMYT1/YWHAH/ESPL1/PPP2R1B/ADCY3/PLCZ1/CAMK2D/CAMK2G/ITPR1/ADCY8/FBXO43/MAPK13/CALM3/SPDYA/ADCY1/PLK1/YWHAB/AR/BUB1/YWHAG/CDK1/ADCY5/ADCY6/MAPK11/SPDYE17/PPP3R2/CPEB1/PTTG2,40
Organismal Systems,Endocrine system,hsa04922,Glucagon signaling pathway,40/2402,43/2914,0.9302325581395349,1.128516933563116,1.83865289358914,0.040986360315978354,0.45904723553895754,0.43574972546461194,PHKA2/CREB3L3/PFKP/PHKA1/CAMK2A/ADCY2/GNAS/PYGL/PCK2/PLCB4/PRKAG2/PPP3CB/PPARGC1A/PRKAG3/ATF2/AKT3/ATF4/LDHA/PLCB2/CAMK2D/CREB5/CAMK2G/FOXO1/ITPR1/PDE3B/CREB3L1/PFKFB1/CALM3/PRKAA2/PGAM2/PHKG1/FBP1/LDHAL6A/PGAM1/CREB3L2/PLCB1/PPARA/PPP3R2/CPT1B/PGAM4,40
Organismal Systems,Excretory system,hsa04962,Vasopressin-regulated water reabsorption,16/2402,16/2914,1,1.2131557035803497,1.8515247509943904,0.045030636772312636,0.4761436515805595,0.45197846625598226,CREB3L3/GNAS/DYNLL1/ADCY3/DYNC1LI1/CREB5/CREB3L1/DYNC1I1/AQP3/AQP4/ADCY6/DCTN2/CREB3L2/DYNC1H1/VAMP2/ARHGDIG,16
NA,NA,hsa04081,Hormone signaling,101/2402,114/2914,0.8859649122807017,1.0748133865053975,1.7647146348775484,0.045386453162954254,0.4761436515805595,0.45197846625598226,CALCR/GIPR/IGF1/GNA15/GUCY2C/ADCY2/GNB1/OPRK1/GNAS/NOS1/THPO/RAPGEF4/PDYN/PLCB4/VIPR2/GHRHR/BMPR1A/CCKBR/GNB3/OPRM1/GLP1R/SLC16A10/NPR3/PRLR/OPRD1/ADRA1A/NPPB/ADCY7/HCRTR1/GHSR/PIK3CA/THRA/STAT5A/GNG13/MCHR1/RAMP1/IRS4/HCRTR2/PLCB2/ADCY3/ITGAV/SLC40A1/PRKG2/BMPR1B/SSTR1/ESR2/PIK3R1/VIP/GNA12/SLC16A2/GNRH1/CRH/DRD2/ADRA2A/THRB/DRD3/MCHR2/ADCY8/SST/GHRL/PTH1R/GNG3/NPPC/CCKAR/ADCY1/TSHR/AVPR1A/MC4R/GNG8/PNOC/GNG4/IRS1/NPR1/DRD5/ADRA1B/FSHR/TRH/PIK3CD/ADRA1D/GNG12/ADCY5/GNG5/ADCY6/TRHR/NPPA/GNG7/OXTR/PENK/HEPHL1/PLCB1/PMCH/ADRA2C/DRD1/PRKG1/GNG2/CCK/AVPR1B/DIO2/MC1R/ADRA2B/SSTR3,101
Cellular Processes,Transport and catabolism,hsa04140,Autophagy - animal,39/2402,42/2914,0.9285714285714286,1.1265017247531819,1.7883422525393105,0.04676410863737638,0.4761436515805595,0.45197846625598226,BAD/CFLAR/VPS41/RB1CC1/MAPK9/ATG5/TP53INP2/STX7/MAPK1/MAP1LC3A/MAPK8/MAPK10/CAMKK2/PPP2CA/AKT3/CTSD/VAMP8/PIK3CA/OPTN/ATG4D/IRS4/KRAS/TANK/GABARAPL1/MAP1LC3B/PIK3R1/NRBF2/ITPR1/PRKAA2/DAPK3/IRS1/PIK3CD/HRAS/BNIP3/ULK1/ATG9B/TBK1/ATG7/RAB7B,39
Metabolism,Carbohydrate metabolism,hsa00562,Inositol phosphate metabolism,31/2402,33/2914,0.9393939393939394,1.139631115484571,1.746985545590374,0.05352507488496683,0.5289536812161428,0.5021082876205866,PIK3C2A/INPP5A/MTMR2/PLCB4/MTMR8/ISYNA1/PIP5K1B/TPI1/PLCH1/PLCD4/PIK3CA/PIK3C2B/IMPA1/ITPKA/PLCB2/PIK3C2G/PLCZ1/ITPKB/INPP5E/PIP4K2A/SYNJ1/PIP4K2C/PIP5KL1/MTM1/PIK3CD/PLCB1/INPP5J/PIP5K1C/PLCG2/INPP5B/PI4KA,31
Organismal Systems,Endocrine system,hsa04914,Progesterone-mediated oocyte maturation,37/2402,40/2914,0.925,1.1221690258118235,1.684881989390774,0.06062068894653336,0.5819586138867202,0.5524231203248002,IGF1/MAPK9/RPS6KA6/STK10/ADCY2/KIF22/PGR/HSP90AB1/MAPK1/CDC25B/MAPK8/CPEB3/MAPK10/MAD2L2/AKT3/ADCY7/PIK3CA/PKMYT1/KRAS/ADCY3/PIK3R1/CCNB3/PDE3B/ADCY8/MAPK13/SPDYA/CDC25A/ADCY1/PLK1/BUB1/CDK1/PIK3CD/ADCY5/ADCY6/MAPK11/SPDYE17/CPEB1,37
Environmental Information Processing,Signal transduction,hsa04072,Phospholipase D signaling pathway,62/2402,69/2914,0.8985507246376812,1.0900819365504593,1.6399963719275956,0.06288109657720875,0.5868902347206151,0.5571044521314109,CYTH3/KITLG/DGKG/SPHK2/DGKD/ADCY2/GNAS/RAPGEF4/MAPK1/CYTH4/PLCB4/DGKH/DNM1/PIP5K1B/PLA2G4A/AKT3/ADCY7/PIK3CA/GRM4/SHC2/KRAS/DGKB/PLCB2/ADCY3/EGF/LPAR6/PIK3R5/PLPP2/RALB/PIK3R1/GNA12/EGFR/SHC3/DGKZ/GRM1/ADCY8/FCER1G/PLA2G4D/RALGDS/GRM2/ADCY1/SYK/AVPR1A/PLA2G4F/AGPAT2/PIK3CD/ADCY5/ADCY6/HRAS/FCER1A/F2/PLCB1/LPAR5/SHC4/PIP5K1C/PLA2G4E/PLCG2/DNM3/AVPR1B/LPAR1/DGKK/PIK3R6,62
Cellular Processes,Cell motility,hsa04814,Motor proteins,73/2402,82/2914,0.8902439024390244,1.0800044678215308,1.5914621190373681,0.06867618775532838,0.6103880215928211,0.5794096821510802,DNAH9/TUBG2/DNAH5/MYO16/MYO3B/KIFAP3/MYH7B/KIF22/KIF3C/DYNLL1/KIF4A/MYO15A/MYH7/MYO3A/TNNC2/KLC3/DNAH11/MYH3/ACTR1B/DNAH6/TNNT2/KIF18A/DNAI1/TUBA1B/DNAH8/TUBA4A/MYO1B/KIF1A/KIF3A/TUBG1/MYH10/BICDL1/KIF12/TUBB2A/TUBB2B/KIF23/KIF20B/CENPE/KIF21A/MYO1F/DYNC1LI1/MYH15/DNAI4/KIF5A/DNAH3/DYNC1I1/ACTC1/BICDL2/DNAI3/KIF26B/DNALI1/KIF6/KIF27/DYNLT3/MYO5B/KIF5C/DYNLRB2/DNAI2/MYO1H/DNAH12/KLC2/DCTN2/DNAH2/KIF24/DNAH17/TUBB4B/KIF19/DYNC1H1/MYO5A/DNAH10/KIF13B/TUBB8/MYO15B,73
Environmental Information Processing,Signal transduction,hsa04150,mTOR signaling pathway,55/2402,61/2914,0.9016393442622951,1.0938289130642498,1.603882247419507,0.06903197863252143,0.6103880215928211,0.5794096821510802,WNT16/IGF1/FNIP2/WNT8A/RPS6KA6/GSK3B/SEH1L/WNT11/MAPK1/DEPDC5/ATP6V1D/CAB39L/SLC7A5/WNT2/GRB10/LAMTOR3/WNT5B/WNT5A/ATP6V1A/WNT6/AKT3/SGK1/PIK3CA/PRKCG/ATP6V1E1/LPIN3/KRAS/WNT2B/PRR5L/WNT10A/EIF4E2/CAB39/ATP6V1G1/RPS6/WNT9A/PIK3R1/TBC1D7/ATP6V1B2/EIF4E/ATP6V1C1/FZD7/PRKAA2/WNT4/FZD5/PRKCB/IRS1/PIK3CD/HRAS/EIF4E1B/ULK1/FZD8/FZD2/WNT7B/FZD9/CASTOR2,55
Organismal Systems,Nervous system,hsa04727,GABAergic synapse,42/2402,46/2914,0.9130434782608695,1.1076639032690148,1.5939739754648647,0.07315979925975348,0.6302998090071069,0.5983109089259192,GABRA3/GABRA1/ADCY2/GNB1/CACNA1S/SLC32A1/CACNA1F/SLC38A1/GNB3/GABRG2/GLS/ADCY7/SLC12A5/PRKCG/GNG13/SLC6A11/SLC38A2/GLS2/GAD2/GABBR2/ADCY3/GABARAPL1/GABRB2/ADCY8/KCNJ6/GNG3/GABRG1/GABRB1/ADCY1/PRKCB/GNG8/GNG4/GNG12/ADCY5/HAP1/GNG5/ADCY6/GNG7/GABRA5/GNG2/GABRD/GABRQ,42
Metabolism,Xenobiotics biodegradation and metabolism,hsa00983,Drug metabolism - other enzymes,21/2402,22/2914,0.9545454545454546,1.1580122625085156,1.6111083594582973,0.08029186379959141,0.6744516559165679,0.6402219666125315,MPO/MGST1/TYMP/RRM2B/GSTO2/MGST2/UPB1/CYP2E1/GSTT2B/TPMT/MGST3/NAT2/XDH/HPRT1/TK1/RRM2/DPYD/GSTM2/NME1/NME2/GSTA1,21
Metabolism,Nucleotide metabolism,hsa00230,Purine metabolism,53/2402,59/2914,0.8983050847457628,1.0897839371145515,1.5088405897012604,0.08482428994544633,0.6879005775815611,0.6529883302230984,ADSS2/RRM2B/ENTPD2/GUCY2C/PDE8A/ADCY2/ADA2/GUCY2F/PRPS2/PDE4C/PDE10A/PDE4D/PDE1A/AMPD2/NT5C1A/GDA/ADCY7/PDE1B/PDE11A/GUCY2D/PDE6B/GMPR/ADCY3/PDE6H/AK7/PDE3B/AK5/ADCY8/ADK/XDH/PDE9A/GUCY1A1/ADCY1/AK8/HPRT1/ENTPD3/NPR1/PDE7B/RRM2/PDE3A/ADCY5/ADCY6/LACC1/PDE4B/ADSS1/ADA/ENTPD4/NUDT16/PAPSS2/PNP/NT5M/NME1/NME2,53
Human Diseases,Substance dependence,hsa05034,Alcoholism,76/2402,86/2914,0.8837209302325582,1.0720910868849602,1.4696464152256283,0.08789176660231424,0.6879005775815611,0.6529883302230984,CAMKK1/HDAC9/CREB3L3/HDAC4/MAOB/GNB1/GNAS/MAPK1/PDYN/GRIN2D/HDAC5/CAMKK2/GNB3/ATF2/GRIN3B/HDAC1/NPY/FOSB/GNG13/ADORA2A/ATF4/SHC2/PPP1R1B/DDC/H3-3B/KRAS/CREB5/CRH/SHC3/DRD2/CAMK4/CREB3L1/H2BC5/CALM3/GNG3/SLC18A2/GNG8/GNG4/PKIA/GNG12/ADCY5/GNG5/HRAS/GNG7/BDNF/TH/H2AC6/H2BC4/CREB3L2/GRIN2A/H2BC21/DRD1/H2BC13/SHC4/GNG2/H3-5/H2AC13/H4C11/H4C16/GRIN3A/H2BC18/H2AL3/H2AJ/H4C14/H4C12/H2BC14/H4C6/H2AC15/H3C1/H4C9/H2AC8/H3C7/H2BC10/H4C1/H3C10/H3C2,76
Environmental Information Processing,Signal transduction,hsa04024,cAMP signaling pathway,104/2402,119/2914,0.8739495798319328,1.0602369174147594,1.4530048935951112,0.08803489534525931,0.6879005775815611,0.6529883302230984,CFTR/BAD/GIPR/PTGER3/MAPK9/PPP1R12A/CREB3L3/ATP2B3/CNGB1/CAMK2A/ATP2A3/ADCY2/LIPE/CACNA1S/KCNK2/GNAS/RAPGEF4/MAPK1/CACNA1F/ATP1A3/GRIN2D/PDE4C/VIPR2/GLI3/MAPK8/MAPK10/GLP1R/POPDC1/PDE10A/PDE4D/GRIN3B/AKT3/ADCY7/GHSR/PIK3CA/NPY/EDN3/ABCC4/SOX9/GRIA3/ADORA2A/NFATC1/PPP1R1B/POPDC3/VAV3/HTR1B/GABBR2/FXYD2/ADCY3/SSTR1/ADCYAP1/VAV1/ATP1B1/CNGA3/CAMK2D/PIK3R1/VIP/CREB5/CRH/CAMK2G/PAK1/DRD2/EDNRA/PDE3B/CAMK4/GRIA4/ADCY8/TIAM1/SST/GHRL/ATP2B2/CREB3L1/HTR6/CALM3/ATP1A1/HHIP/HTR4/ADCY1/TSHR/NPR1/DRD5/RAC3/CNGB3/FSHR/PIK3CD/PDE3A/ADCY5/ADCY6/NPPA/BDNF/JUN/HTR1A/HTR1F/HTR1D/OXTR/CHRM2/CREB3L2/GRIN2A/PDE4B/DRD1/PTCH1/PPARA/CNGA1/GRIN3A,104
Human Diseases,Substance dependence,hsa05030,Cocaine addiction,27/2402,29/2914,0.9310344827586207,1.1294897929886014,1.5176911097165382,0.09331902810311306,0.6963728967665551,0.661030663284042,CREB3L3/MAOB/GNAS/PDYN/GRIN2D/RGS9/ATF2/GRIN3B/FOSB/ATF4/PPP1R1B/DDC/CREB5/DRD2/CREB3L1/GPSM1/GRM2/SLC18A2/ADCY5/BDNF/CDK5R1/JUN/TH/CREB3L2/GRIN2A/DRD1/GRIN3A,27
Organismal Systems,Endocrine system,hsa04925,Aldosterone synthesis and secretion,46/2402,51/2914,0.9019607843137255,1.0942188698960018,1.4700566404984758,0.09365106877450297,0.6963728967665551,0.661030663284042,CACNA1G/CREB3L3/ATP2B3/CAMK2A/ADCY2/LIPE/CACNA1S/GNAS/CACNA1I/PLCB4/CACNA1F/ATP1A3/PRKD3/ATF2/ADCY7/PRKCG/ATF4/LDLR/DAGLA/PLCB2/ADCY3/ATP1B1/CAMK2D/CREB5/CAMK2G/ITPR1/CAMK4/NR4A2/ADCY8/ATP2B2/CREB3L1/CALM3/ATP1A1/ADCY1/PRKCB/NPR1/KCNK9/PRKCE/KCNK3/ADCY5/ADCY6/NPPA/CREB3L2/PLCB1/CAMK1D/CACNA1H,46
Metabolism,Glycan biosynthesis and metabolism,hsa00601,Glycosphingolipid biosynthesis - lacto and neolacto series,12/2402,12/2914,1,1.2131557035803497,1.6023620115234145,0.09792614231051538,0.6963728967665551,0.661030663284042,ST3GAL6/ST3GAL4/ST8SIA1/B4GALT4/B3GALT2/B3GNT2/FUT9/FUT1/B3GNT5/FUT2/B3GALT5/FUT4,12
Human Diseases,Cancer: overview,hsa05207,Chemical carcinogenesis - receptor activation,69/2402,78/2914,0.8846153846153846,1.0731761993210784,1.418684423738059,0.09818267704909138,0.6963728967665551,0.661030663284042,BAD/MGST1/CREB3L3/GSTO2/FGF22/RPS6KA6/ADCY2/CHRNA3/CACNA1S/PGR/MGST2/GNAS/DLL3/CDC6/HSP90AB1/MAPK1/CHRNA4/JAG1/CACNA1F/KLF5/FGF9/KPNA1/ATF2/AKT3/EPHX2/ADCY7/PIK3CA/STAT5A/PRKCG/ATF4/GSTT2B/KRAS/ADCY3/FGF5/FGF2/EGF/ESR2/CYP1A1/ARRB2/RXRG/MGST3/NR1I3/EPHX1/PIK3R1/CREB5/EGFR/ADCY8/FGF18/CREB3L1/FGF17/CDC25A/ADCY1/PRKCB/CHRFAM7A/AR/PIK3CD/EPHX4/ADCY5/ADCY6/HRAS/CHRNA7/JUN/CREB3L2/KPNA2/PPARA/KPNA5/GSTM2/GSTA1/IKBKE,69
Human Diseases,Infectious disease: bacterial,hsa05100,Bacterial invasion of epithelial cells,33/2402,36/2914,0.9166666666666666,1.112059394948654,1.4651290928498282,0.09999442096752911,0.6963728967665551,0.661030663284042,CDH1/CTNNA2/CLTCL1/ARHGAP10/CTTN/PXN/SEPTIN3/CAV1/MET/ACTR3C/DNM1/FN1/MAD2L2/PIK3CA/CLTA/SEPTIN6/SHC2/ARPC5L/CLTC/PIK3R1/SHC3/DOCK1/WASF2/CRK/PIK3CD/CLTB/RHOG/SEPTIN1/HCLS1/CTNNA3/SEPTIN9/SHC4/DNM3,33
Organismal Systems,Nervous system,hsa04724,Glutamatergic synapse,57/2402,64/2914,0.890625,1.080466798501249,1.4096329505118654,0.10233300915250992,0.6963728967665551,0.661030663284042,NCDN/ADCY2/GNB1/GNAS/SLC17A6/MAPK1/GRK3/PLCB4/HOMER2/SLC17A7/SLC1A6/GRIN2D/PPP3CB/SLC38A1/GNB3/GLS/GRIN3B/PLA2G4A/ADCY7/GRM4/GRIA3/PRKCG/GNG13/SLC38A2/GLS2/PLCB2/ADCY3/ITPR1/GRIA4/GRM1/ADCY8/PLA2G4D/SHANK1/GNG3/KCNJ3/GRIK3/GRM2/ADCY1/PRKCB/GNG8/GNG4/PLA2G4F/DLGAP1/GRIK1/GNG12/GRK2/ADCY5/GNG5/ADCY6/GNG7/SLC17A8/PLCB1/GRIN2A/GNG2/PLA2G4E/PPP3R2/GRIN3A,57
Organismal Systems,Circulatory system,hsa04260,Cardiac muscle contraction,26/2402,28/2914,0.9285714285714286,1.1265017247531819,1.4566293703102784,0.10678353950264786,0.6963728967665551,0.661030663284042,CACNG3/CACNA2D2/SLC9A7/CACNB1/ATP2A3/CACNG5/CACNG4/CACNA1S/MYH7/CACNA1F/ATP1A3/CACNG7/CACNG1/SLC8A2/TNNT2/FXYD2/ATP1B1/CACNA2D1/ACTC1/COX7A1/ATP1A1/CACNG2/CACNB3/UQCRH/TRDN/MT-CYB,26
Metabolism,Amino acid metabolism,hsa00330,Arginine and proline metabolism,19/2402,20/2914,0.95,1.1524979184013322,1.4820109531055263,0.10955740637768509,0.6963728967665551,0.661030663284042,NOS2/OAT/MAOB/ALDH3A2/P4HA2/NOS1/SMS/DAO/AGMAT/ARG1/GOT1/GOT2/ALDH1B1/ALDH9A1/P4HA3/ALDH7A1/CARNS1/CKMT1B/HOGA1,19
Organismal Systems,Excretory system,hsa04960,Aldosterone-regulated sodium reabsorption,19/2402,20/2914,0.95,1.1524979184013322,1.4820109531055263,0.10955740637768509,0.6963728967665551,0.661030663284042,IGF1/MAPK1/ATP1A3/SGK1/PIK3CA/PRKCG/KRAS/FXYD2/ATP1B1/PIK3R1/FXYD4/NR3C2/KCNJ1/ATP1A1/PRKCB/SCNN1G/IRS1/PIK3CD/HSD11B2,19
Human Diseases,Drug resistance: antineoplastic,hsa01521,EGFR tyrosine kinase inhibitor resistance,32/2402,35/2914,0.9142857142857143,1.1091709289877483,1.407155067558791,0.11284148445107259,0.6963728967665551,0.661030663284042,BAD/IGF1/HGF/ERBB3/FGFR3/GSK3B/MAPK1/MET/AKT3/FOXO3/PIK3CA/PRKCG/SHC2/KRAS/EIF4E2/RPS6/FGF2/EGF/ERBB2/PIK3R1/EGFR/SHC3/EIF4E/NRG1/NRG2/TGFA/PRKCB/PIK3CD/HRAS/EIF4E1B/SHC4/PLCG2,32
Human Diseases,Neurodegenerative disease,hsa05014,Amyotrophic lateral sclerosis,84/2402,96/2914,0.875,1.061511240632806,1.3272152768722478,0.11398961107785872,0.6963728967665551,0.661030663284042,BAD/ALS2/NOS2/DNAH9/BID/NDUFS1/RB1CC1/TNFRSF1B/DNAH5/NDC1/PFN2/SEH1L/NOS1/NEFH/PSMC1/MAP1LC3A/NXT2/NEFM/KLC3/GRIN2D/DNAH11/PPP3CB/MAP2K6/ATP5F1B/ACTR1B/DNAH6/GPX7/DNAI1/OPTN/TUBA1B/DNAH8/TUBA4A/ATF4/TANK/TUBB2A/TUBB2B/CASP1/NDUFA9/MAP1LC3B/TP53/NRBF2/RANBP2/KIF5A/MAPK13/NRG1/NRG2/DNAH3/TOMM40L/COX7A1/DNALI1/GPX8/KIF5C/NRG4/DNAI2/CYCS/UQCRH/HAP1/DNAH12/KLC2/DCTN2/ULK1/GRIN2A/TBK1/DNAH2/MAPK11/NRG3/DNAH17/TUBB4B/PPP3R2/PSMD12/MAP3K5/DNAH10/MT-ND6/MT-CYB/MT-ND2/MT-ND3/MT-ND4/MT-ATP6/GPX3/MT-ND4L/ANG/GPX1/TUBB8/NEFL,84
Human Diseases,Neurodegenerative disease,hsa05016,Huntington disease,84/2402,96/2914,0.875,1.061511240632806,1.3272152768722478,0.11398961107785872,0.6963728967665551,0.661030663284042,DNAH9/NDUFS1/RB1CC1/DNAH5/AP2S1/MAPK9/CREB3L3/CASP8/CLTCL1/VDAC3/REST/PSMC1/PLCB4/KLC3/BBC3/DNAH11/STX1A/MAPK8/MAPK10/PPARGC1A/ATP5F1B/IFT57/ACTR1B/DNAH6/GPX7/HDAC1/CLTA/DNAI1/TUBA1B/DNAH8/GRIA3/TUBA4A/HIP1/MAP3K10/TUBB2A/TUBB2B/PLCB2/NDUFA9/CLTC/TAF4B/TP53/CREB5/POLR2K/NRBF2/ITPR1/GRIA4/KIF5A/CREB3L1/DNAH3/AP2M1/COX7A1/DNALI1/GPX8/KIF5C/DNAI2/CYCS/UQCRH/HAP1/DNAH12/KLC2/DCTN2/CLTB/BDNF/ULK1/CREB3L2/PLCB1/AP2A2/DNAH2/DNAH17/TUBB4B/AP2A1/PSMD12/MAP3K5/DNAH10/MT-ND6/MT-CYB/MT-ND2/MT-ND3/MT-ND4/MT-ATP6/GPX3/MT-ND4L/GPX1/TUBB8,84
Human Diseases,Drug resistance: antineoplastic,hsa01524,Platinum drug resistance,25/2402,27/2914,0.9259259259259259,1.1232923181299534,1.3938507455639715,0.12196358453803882,0.731781507228233,0.6946422202072512,BAD/MGST1/BRCA1/BID/BIRC3/ABCC2/CASP8/GSTO2/MGST2/MAPK1/BBC3/AKT3/PIK3CA/TOP2A/GSTT2B/TP53/ERBB2/MGST3/PIK3R1/ATP7A/PIK3CD/CYCS/MAP3K5/GSTM2/GSTA1,25
Organismal Systems,Environmental adaptation,hsa04713,Circadian entrainment,49/2402,55/2914,0.8909090909090909,1.0808114450079478,1.3102944545058541,0.12584373532597368,0.7418157029741606,0.7041671616578029,CACNA1G/CAMK2A/ADCY2/GNB1/GNAS/NOS1/MAPK1/CACNA1I/RPS6KA5/PLCB4/GRIN2D/RASD1/GNB3/ADCY7/GRIA3/PRKCG/GNG13/MTNR1B/PLCB2/ADCY3/PRKG2/ADCYAP1/CAMK2D/CAMK2G/ITPR1/GRIA4/ADCY8/KCNJ6/CALM3/GNG3/KCNJ9/KCNJ3/GUCY1A1/ADCY1/PRKCB/GNG8/GNG4/GNG12/ADCY5/GNG5/ADCY6/GNG7/PLCB1/GRIN2A/PRKG1/GNG2/CACNA1H/RYR3/NOS1AP,49
Metabolism,Lipid metabolism,hsa00561,Glycerolipid metabolism,24/2402,26/2914,0.9230769230769231,1.1198360340741689,1.3292212348289116,0.1390277179590486,0.7806863931515056,0.7410650912434403,DGKG/DGAT2/ALDH3A2/MGLL/DGKD/PNPLA3/DGKH/GPAM/LPIN3/DGKB/ALDH1B1/GPAT3/PLPP2/ALDH9A1/DGKZ/ALDH7A1/LIPC/AGPAT2/CEL/MBOAT1/LPL/GPAT2/PLPP4/DGKK,24
Organismal Systems,Nervous system,hsa04720,Long-term potentiation,24/2402,26/2914,0.9230769230769231,1.1198360340741689,1.3292212348289116,0.1390277179590486,0.7806863931515056,0.7410650912434403,CAMK2A/RPS6KA6/MAPK1/PLCB4/GRIN2D/PPP3CB/PRKCG/ATF4/KRAS/PPP1R1A/PLCB2/CAMK2D/CAMK2G/ITPR1/CAMK4/GRM1/ADCY8/CALM3/ADCY1/PRKCB/HRAS/PLCB1/GRIN2A/PPP3R2,24
Human Diseases,Cardiovascular disease,hsa05412,Arrhythmogenic right ventricular cardiomyopathy,42/2402,47/2914,0.8936170212765957,1.0840965861781848,1.2587376201336793,0.14127668493561904,0.7806863931515056,0.7410650912434403,CACNG3/CACNA2D2/DSG2/PKP2/CTNNA2/CACNB1/ATP2A3/CACNG5/CACNG4/ACTN2/ITGA8/TCF7/CACNA1S/NOS1/LAMA1/CACNA1F/SGCG/CACNG7/ITGB8/CACNG1/ITGA4/SLC8A2/SSPN/ITGB4/DSC2/DTNA/ITGA11/ITGAV/ITGB7/ITGA9/TCF7L1/GJA1/CACNA2D1/ITGA2/CACNG2/CACNB3/SNTB2/SGCD/SNTB1/JUP/CTNNA3/DMD,42
Metabolism,Carbohydrate metabolism,hsa00620,Pyruvate metabolism,10/2402,10/2914,1,1.2131557035803497,1.4622459098924168,0.14434493282257702,0.7806863931515056,0.7410650912434403,MDH1/ALDH3A2/PCK2/ACAT2/LDHA/ALDH1B1/ALDH9A1/ALDH7A1/LDHAL6A/ACOT12,10
Environmental Information Processing,Signaling molecules and interaction,hsa04080,Neuroactive ligand-receptor interaction,169/2402,198/2914,0.8535353535353535,1.0354712823488843,1.1196089588895126,0.15280670245017422,0.7806863931515056,0.7410650912434403,CALCR/TAC1/GIPR/PRSS3/GABRA3/GABRA1/PTGER3/OGFR/GLP2R/GAL/SCTR/CHRNA3/OPRK1/P2RX6/HRH3/CHRNA4/PDYN/GLRA2/BRS3/HTR2A/GRIN2D/VIPR2/GHRHR/C5/P2RX1/TMEM97/NMU/GLRB/CCKBR/OPRM1/GLP1R/GABRG2/PRLR/NR3C1/KNG1/TACR1/KISS1R/GRIN3B/OPRD1/CNR1/CHRNA2/ADRA1A/HCRTR1/GHSR/NPY/EDN3/GRM4/GRIA3/C3/GRPR/THRA/ADORA2A/MCHR1/VGF/MAS1/CHRM3/RXFP2/NTS/GRP/HRH4/SPX/MTNR1B/APLNR/HTR1B/NMBR/EDNRB/GABBR2/HCRTR2/CHRNA1/LPAR6/SSTR1/ADCYAP1/PTH2R/GLRA3/GABRB2/GLRA1/VIP/HTR2C/CHRNB3/CHRNA6/GNRH1/CRH/HTR7/NPFFR1/DRD2/LYPD6B/ADRA2A/THRB/DRD3/EDNRA/MCHR2/GRID2/GRIA4/GRM1/SST/GHRL/HTR5A/HTR6/PAQR6/PTH1R/GABRG1/GABRB1/CCKAR/GRIK3/GRM2/NPY5R/F2RL2/F2RL1/HTR4/TSHR/AVPR1A/MC4R/CHRFAM7A/PNOC/PTGDR/NTSR2/PTAFR/DRD5/TACR3/P2RY1/ADRA1B/KISS1/FSHR/TRH/S1PR1/GRIK1/RXFP1/PTGER4/C3AR1/ADRA1D/TRHR/CHRNA7/HTR1A/GPR35/HTR1F/HTR1D/LYNX1/F2/CHRM4/S1PR5/OXTR/CHRM2/PENK/P2RY13/PMCH/GRIN2A/ADRA2C/DRD1/CHRM5/GABRA5/QRFPR/CCK/LYPD6/NPSR1/FPR3/GABRD/P2RX2/HRH1/PATE2/C5AR1/AVPR1B/LPAR1/GRIN3A/CORT/MC1R/GABRQ/ADRA2B/SSTR3/ADORA3,169
Environmental Information Processing,Signal transduction,hsa04012,ErbB signaling pathway,41/2402,46/2914,0.8913043478260869,1.0812909531911814,1.2035200275408051,0.1559040720756714,0.7806863931515056,0.7410650912434403,BAD/MAPK9/ERBB3/MAP2K4/CAMK2A/NCK2/PAK3/GSK3B/MAPK1/PAK5/MAPK8/MAPK10/CBLB/AKT3/PIK3CA/EREG/STAT5A/PRKCG/SHC2/KRAS/EGF/ERBB2/CAMK2D/PIK3R1/EGFR/SHC3/CAMK2G/PAK1/NRG1/NRG2/TGFA/PRKCB/CRK/NRG4/PIK3CD/HRAS/BTC/JUN/SHC4/NRG3/PLCG2,41
