gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
RPS6,-0.010737060434876601,0.010737060434876601,0.38489144153244903,0.004132602668600679,126.0,1516.0,107.0,0.9921870116882305,0.9053065816613538,0.9933745859116194,-1.0309047974547465,0.3025854666557104,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CRB1,-0.010634245682918089,0.010634245682918089,0.38587336952550516,0.00410347221402966,133.0,1497.0,108.0,0.9917494843427714,0.9064941558847428,0.9933120820051253,-1.020992452139135,0.30725801475333103,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AVEN,-0.007842928292686157,0.007842928292686157,0.52195508577879,0.004093656309765902,256.0,432.0,109.0,0.9840615038439903,0.9730608163010188,0.9932495780986311,-0.751882219119119,0.45212189192214347,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TTN-AS1,0.007358471952578159,0.007358471952578159,0.5519429475907025,0.004061456699269501,290.0,317.0,110.0,0.981936371023189,0.9802487655478468,0.993187074192137,0.7136810939420652,0.4754243996903469,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RYR2,-0.01033543055984056,0.01033543055984056,0.38652945701280056,0.003994948362288677,149.0,1487.0,111.0,0.9907494218388649,0.9071191949496844,0.9931245702856428,-0.9921837585514034,0.3211078937948306,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
LINC02814,-0.006822500612103514,0.006822500612103514,0.5815012642069017,0.003967292730990554,342.0,246.0,112.0,0.9786861678854929,0.9846865429089318,0.9930620663791487,-0.6535030337700634,0.5134320342396246,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
UACA,-0.00970556349998093,0.00970556349998093,0.40640995808280883,0.003944437655197289,173.0,1237.0,113.0,0.9892493280830051,0.9227451715732233,0.9929995624726545,-0.9314584279803882,0.35161647935775453,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MT-ATP6,-0.012177905063102214,0.012177905063102214,0.32218747653793517,0.003923568501799446,90.0,2569.0,114.0,0.9944371523220201,0.8394899681230077,0.9929370585661604,-1.169816278823483,0.24207491116603164,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
HIVEP3,0.011368894917400379,0.011368894917400379,0.34500564164419273,0.003922332885763119,111.0,2138.0,115.0,0.9931245702856428,0.8664291518219889,0.9928745546596662,1.1003249999159594,0.27119054332547377,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
SLC39A11,-0.014666108332843012,0.014666108332843012,0.26741094516046837,0.003921877891111371,59.0,3988.0,116.0,0.9963747734233389,0.7507969248078005,0.992812050753172,-1.4097033529571323,0.15862729427821587,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
NCALD,0.008156821266188989,0.008156821266188989,0.47609893619463006,0.0038834539275623132,238.0,671.0,117.0,0.9851865741608851,0.9581223826489156,0.9927495468466779,0.7906497577597362,0.4291484022849903,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ASAP1,0.015359171111709176,0.015359171111709176,0.25176799641989,0.0038669477374652737,52.0,4489.0,118.0,0.996812300768798,0.7194824676542284,0.9926870429401837,1.485026560627921,0.13753678834196248,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
EYA4,0.010656230462280846,0.010656230462280846,0.36264095872888635,0.00386438563127749,132.0,1841.0,119.0,0.9918119882492655,0.8849928120507532,0.9926245390336896,1.0316171925367477,0.3022514831269185,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TUBA1A,0.01335529330830087,0.01335529330830087,0.2878309000294794,0.0038440660930859232,81.0,3422.0,120.0,0.9949996874804675,0.7861741358834927,0.9925620351271954,1.291833187310371,0.19641491958041457,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC006059.1,-0.01261016840468034,0.01261016840468034,0.30410257669767343,0.003834784704454881,86.0,2995.0,121.0,0.9946871679479967,0.8128633039564973,0.9924995312207013,-1.211490682811069,0.22570740339041517,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MBNL1,0.010390577877015568,0.010390577877015568,0.36894005127110086,0.0038335003346824897,148.0,1732.0,122.0,0.990811925745359,0.8918057378586162,0.9924370273142071,1.0060056911814077,0.3144128323968176,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PRR5L,0.012434820940178915,0.012434820940178915,0.3065484232153038,0.0038118747521764876,88.0,2938.0,123.0,0.9945621601350084,0.8164260266266642,0.9923745234077129,1.2030906694080254,0.22894123569417824,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC119674.1,-0.007475069845052736,0.007475069845052736,0.5081733901480318,0.0037986315847537712,283.0,498.0,124.0,0.9823738983686481,0.9689355584724045,0.9923120195012188,-0.7164170753459898,0.4737338544554044,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PALM2-AKAP2,-0.010021936283306034,0.010021936283306034,0.3789980563839931,0.0037982943725772063,161.0,1596.0,125.0,0.989999374960935,0.9003062691418213,0.9922495155947246,-0.9619598513368828,0.3360697718933716,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PLD5,0.014260320473308863,0.014260320473308863,0.26441212562011074,0.00377060164837158,62.0,4069.0,126.0,0.9961872617038565,0.7457341083817739,0.9921870116882305,1.3790866369241779,0.16786804345828088,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TEAD1,-0.009151259955871027,0.009151259955871027,0.4103327566373919,0.0037550617243979354,189.0,1198.0,127.0,0.9882492655790986,0.9251828239264954,0.9921245077817363,-0.8780181576473745,0.37993386498392856,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
UGT8,0.010179219876232748,0.010179219876232748,0.36883044990516684,0.003754406246634541,151.0,1739.0,128.0,0.9906244140258766,0.8913682105131571,0.9920620038752422,0.9856287175558527,0.3243153405116308,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
BCHE,0.005856628783030558,0.005856628783030558,0.6387716282935737,0.0037410483040474403,441.0,152.0,129.0,0.9724982811425714,0.9905619101193824,0.991999499968748,0.5688887579895807,0.5694316350543036,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
NTM,-0.01863565064315477,0.01863565064315477,0.20004131261590571,0.0037279000161081276,33.0,6267.0,130.0,0.997999874992187,0.6083505219076193,0.9919369960622539,-1.7924059649385125,0.07306796000250393,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC026341.1,0.007694396611344038,0.007694396611344038,0.48277826883215036,0.0037146874757326385,269.0,641.0,131.0,0.9832489530595663,0.9599974998437403,0.9918744921557597,0.7460675088707321,0.45562663533515657,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC092924.2,-0.010712164406965345,0.010712164406965345,0.34607433928256853,0.003707205219426779,127.0,2118.0,132.0,0.9921245077817363,0.867679229951872,0.9918119882492655,-1.028504577438235,0.3037125387429578,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MAPK8IP1,0.007528051987426767,0.007528051987426767,0.48779551661705284,0.003672150008326871,281.0,598.0,133.0,0.9824989061816364,0.962685167822989,0.9917494843427714,0.730030263998237,0.46537168579134636,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC073050.1,0.01374158731754563,0.01374158731754563,0.2669036706492167,0.0036676800955996523,75.0,4003.0,134.0,0.9953747109194324,0.7498593662103881,0.9916869804362772,1.3290756991099537,0.1838229966524132,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
UFL1-AS1,-0.0069776811469032035,0.0069776811469032035,0.5251982458121149,0.0036646658981898286,328.0,416.0,135.0,0.979561222576411,0.9740608788049253,0.9916244765297831,-0.6684639515167353,0.5038374852430212,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
BCAT1,0.010060889042851828,0.010060889042851828,0.36134521246817924,0.0036354540888080705,159.0,1868.0,136.0,0.9901243827739233,0.883305206575411,0.9915619726232889,0.9742204705911655,0.3299470826829798,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ABHD17A,0.006758170148373774,0.006758170148373774,0.5363627534594213,0.0036248307491290235,353.0,358.0,137.0,0.9779986249140571,0.9776861053815864,0.9914994687167948,0.6558061425026107,0.5119488637201401,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
KLF12,0.007006942223478575,0.007006942223478575,0.514227121493629,0.0036031597300515564,321.0,472.0,138.0,0.9799987499218701,0.9705606600412526,0.9914369648103006,0.679790197964954,0.4966373140553517,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RASAL2,-0.009176571099401074,0.009176571099401074,0.3915273777660732,0.003592878819432434,188.0,1413.0,139.0,0.9883117694855929,0.9117444840302519,0.9913744609038065,-0.8804583988600758,0.3786110321701015,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CBLB,0.010139336048512353,0.010139336048512353,0.35316941024030607,0.003580903332481383,155.0,2000.0,140.0,0.9903743983999,0.8750546909181824,0.9913119569973123,0.9817835273925535,0.32620650509081894,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TOX3,-0.004324839015602848,0.004324839015602848,0.8276076767816962,0.0035792699701579105,700.0,19.0,141.0,0.9563097693605851,0.9988749296831052,0.9912494530908181,-0.4127040846460475,0.6798234318232532,0.999997377522206,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
NEURL1B,-0.0054720275105912125,0.0054720275105912125,0.6510142086009868,0.003562367659250366,483.0,134.0,142.0,0.9698731170698168,0.9916869804362772,0.991186949184324,-0.5233042493870943,0.6007625443322495,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CACNA2D3,-0.010683071676328265,0.010683071676328265,0.33229397734205235,0.0035499203775573454,130.0,2367.0,143.0,0.9919369960622539,0.8521157572348272,0.9911244452778298,-1.025699754329143,0.305033130200391,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MGAT5,0.010390999969106434,0.010390999969106434,0.3416313179723906,0.003549891014496901,147.0,2204.0,144.0,0.9908744296518532,0.8623038939933746,0.9910619413713357,1.0060463849775796,0.31439325765396386,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC109927.1,-0.008662674481801266,0.008662674481801266,0.4031878060661625,0.0034926847189827837,205.0,1271.0,145.0,0.9872492030751921,0.920620038752422,0.9909994374648415,-0.8309137505178852,0.4060223551270441,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PRKCQ,0.00947261370454591,0.00947261370454591,0.36425726762288724,0.003450468385265009,181.0,1817.0,146.0,0.988749296831052,0.8864929058066129,0.9909369335583474,0.9175049878139525,0.3588780804378948,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CNTNAP3B,0.009858722810435141,0.009858722810435141,0.34983234685260695,0.003448900137743854,166.0,2056.0,147.0,0.9896868554284642,0.8715544721545097,0.9908744296518532,0.9547296731258466,0.3397144199756146,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC061708.1,-0.008316801272322724,0.008316801272322724,0.41242755190166003,0.0034300779883966724,226.0,1179.0,148.0,0.985936621038815,0.9263703981498843,0.990811925745359,-0.7975681982263856,0.42512111203873837,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ANGEL1,0.003827522249830265,0.003827522249830265,0.8919160583969391,0.0034138285584951944,827.0,14.0,149.0,0.9483717732358272,0.999187449215576,0.9907494218388649,0.3732630889478398,0.7089526452288022,0.999997377522206,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MBP,0.010740583101450811,0.010740583101450811,0.3173652629372278,0.003408687980091082,125.0,2671.0,150.0,0.9922495155947246,0.8331145696606038,0.9906869179323707,1.0397496100333463,0.29845624548705274,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
FBXL7,-0.009863331126331181,0.009863331126331181,0.3452315368265281,0.0034051329629722436,165.0,2133.0,151.0,0.9897493593349584,0.8667416713544597,0.9906244140258766,-0.9466687665963788,0.3438075906940137,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
C4orf48,0.008402118619621592,0.008402118619621592,0.4034080876256653,0.003389482604345541,221.0,1269.0,152.0,0.9862491405712857,0.9207450465654103,0.9905619101193824,0.8142988161478818,0.41547378776075794,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
DAB1,-0.008172498343278246,0.008172498343278246,0.4115329304232247,0.0033632521920882457,236.0,1188.0,153.0,0.9853115819738734,0.925807862991437,0.9904994062128883,-0.7836559878140098,0.4332419941634551,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TUBB2B,0.003538917964645621,0.003538917964645621,0.9483774907209692,0.003356230139177974,935.0,8.0,154.0,0.9416213513344585,0.9995624726545409,0.9904369023063941,0.3454388197664117,0.7297644972493915,0.999997377522206,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PLCL1,-0.010511742436583347,0.010511742436583347,0.31785872464476767,0.003341249044686665,138.0,2661.0,155.0,0.9914369648103006,0.8337396087255453,0.9903743983999,-1.0091819438528984,0.31288738445396036,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
FIGN,-0.014053179615360753,0.014053179615360753,0.23765543847378093,0.00333981456343936,66.0,4958.0,156.0,0.9959372460778799,0.6901681355084692,0.9903118944934058,-1.3506110438691266,0.1768200612091384,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RNASE1,0.010430558633599476,0.010430558633599476,0.3190980887612591,0.003328371324693843,143.0,2626.0,157.0,0.9911244452778298,0.8359272454528408,0.9902493905869116,1.0098602262329441,0.31256226068801696,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RPS23,-0.0085952234296895,0.0085952234296895,0.3835812245315672,0.003296966328282715,209.0,1540.0,158.0,0.9869991874492156,0.9038064879054941,0.9901868866804175,-0.8244108109328836,0.4097061741255965,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
NDUFB1,0.003156305636063755,0.003156305636063755,1.0373188641500575,0.003274095377312079,1078.0,3.0,159.0,0.9326832927057941,0.9998749921870117,0.9901243827739233,0.3085512579071559,0.7576629032495974,0.999997377522206,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
LINC02822,0.010437047605273012,0.010437047605273012,0.3117974682379399,0.003254245019202979,142.0,2800.0,160.0,0.991186949184324,0.8250515657228576,0.9900618788674292,1.0104858264191632,0.3122625866442985,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CAB39,0.004928130751581731,0.004928130751581731,0.6549596986982407,0.003227727032201505,576.0,128.0,161.0,0.9640602537658604,0.9920620038752422,0.989999374960935,0.47937248783118847,0.6316736621853147,0.999997377522206,True,False,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TLR4,0.00660500278074842,0.00660500278074842,0.4837428156816179,0.003195122642744157,360.0,628.0,162.0,0.977561097568598,0.9608100506281643,0.989936871054441,0.6410393137152558,0.5214971408377667,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
HDAC9,-0.010626843731918965,0.010626843731918965,0.2986200978348536,0.0031733891149013423,134.0,3137.0,163.0,0.9916869804362772,0.8039877492343271,0.9898743671479467,-1.020278831837428,0.3075962396746821,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RPL32,-0.008974162264544235,0.008974162264544235,0.35320442015906156,0.0031697137790616774,196.0,1999.0,164.0,0.9878117382336395,0.8751171948246765,0.9898118632414525,-0.8609442121523049,0.38926876964942814,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
VAV3,0.007702481511623891,0.007702481511623891,0.41122352730038786,0.003167441616176,268.0,1189.0,165.0,0.9833114569660604,0.9257453590849428,0.9897493593349584,0.7468469721470579,0.4551559381323589,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MT3,0.0072640204332303565,0.0072640204332303565,0.4338850424216927,0.0031517498138241957,301.0,960.0,166.0,0.9812488280517533,0.9400587536721046,0.9896868554284642,0.7045750458553338,0.48107473244276,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
GDNF-AS1,-0.007564652168014553,0.007564652168014553,0.416527968732858,0.003150889201713712,276.0,1128.0,167.0,0.9828114257141072,0.9295580973810863,0.9896243515219701,-0.7250536853893663,0.4684190960297565,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
SPECC1,-0.009913873466905792,0.009913873466905792,0.316294873597053,0.003135707355072145,162.0,2697.0,168.0,0.989936871054441,0.8314894680917557,0.9895618476154759,-0.951541541400494,0.3413295410860875,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
EPN2,-0.010159186156746675,0.010159186156746675,0.30752078946316436,0.003124160947225988,154.0,2915.0,169.0,0.9904369023063941,0.8178636164760298,0.9894993437089818,-0.9751920783680444,0.32946499081858116,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
KIF6,-0.009780997128787333,0.009780997128787333,0.31933222549943535,0.0031233875807392462,170.0,2618.0,170.0,0.9894368398024876,0.836427276704794,0.9894368398024876,-0.9387309658496663,0.34786889057079806,0.999997377522206,True,True,False,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CPS1,0.006504373858464393,0.006504373858464393,0.4787056176200824,0.0031136803051481157,373.0,660.0,171.0,0.976748546784174,0.9588099256203513,0.9893743358959936,0.63133770370875,0.527819739190174,0.999997377522206,True,True,True,True,True,False,True,True,OUD_Effect_Male_vs_Female_Putamen,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
