gene,coefficient,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pval,fdr,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
FHOD3,-0.005827819720738285,0.005827819720738285,0.5892102942779613,0.0034338113726551114,330.0,277.0,121.0,0.9794362147634227,0.982748921807613,0.9924995312207013,-0.7813120392358578,0.4346189909371019,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
OLFM2,0.008466826207688065,0.008466826207688065,0.4048020085579729,0.0034273882549834133,127.0,1660.0,122.0,0.9921245077817363,0.8963060191261953,0.9924370273142071,1.0909457407425331,0.2752967585328334,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
MIR181A2HG,-0.006750606106646565,0.006750606106646565,0.5069150477926012,0.003421983817179769,234.0,648.0,123.0,0.9854365897868617,0.9595599724982812,0.9923745234077129,-0.9021750531870621,0.3669638846542902,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SORL1,-0.006448928564767714,0.006448928564767714,0.5284881983898826,0.0034081826387391406,264.0,523.0,124.0,0.983561472592037,0.9673729608100506,0.9923120195012188,-0.8626624882969981,0.3883230625186127,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
ST6GALNAC3,0.011809390477825584,0.011809390477825584,0.2885652060476315,0.003407779196530677,54.0,4225.0,125.0,0.9966872929558097,0.7359834989686855,0.9922495155947246,1.5287419611720168,0.1263284255156043,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
KIF6,0.0072363966895928975,0.0072363966895928975,0.4699721659646394,0.0034009050259873204,203.0,927.0,126.0,0.9873742108881806,0.9421213825864116,0.9921870116882305,0.9297888118124058,0.3524804402552968,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
PLCXD1,0.006315317742838151,0.006315317742838151,0.5383294875938588,0.003399721764494467,278.0,464.0,127.0,0.9826864179011188,0.9710606912932058,0.9921245077817363,0.8091494316787197,0.4184291978839436,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
IQCJ-SCHIP1,0.008866354476571225,0.008866354476571225,0.3822101322165306,0.0033888105167689158,113.0,2026.0,128.0,0.9929995624726545,0.8734295893493343,0.9920620038752422,1.1432744177509144,0.2529246730586634,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SYT14,0.007594685537485111,0.007594685537485111,0.4417332436085604,0.0033548250766603214,178.0,1183.0,129.0,0.9889368085505345,0.9261203825239077,0.991999499968748,0.976716107969614,0.3287097183222458,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AC063944.1,0.006913413281446654,0.006913413281446654,0.48418694394493167,0.0033473844489719574,226.0,815.0,130.0,0.985936621038815,0.9491218201137571,0.9919369960622539,0.8874856864510973,0.3748174690699284,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
MGAT5,0.009308627189474306,0.009308627189474306,0.3586268911162389,0.0033383240295212628,104.0,2492.0,131.0,0.9935620976311019,0.8443027689230577,0.9918744921557597,1.2012015977420105,0.22967300979119099,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
NUP210L,0.0062633646395505015,0.0062633646395505015,0.5314534087258309,0.0033286864877819494,283.0,504.0,132.0,0.9823738983686481,0.9685605350334396,0.9918119882492655,0.8023448139000524,0.42235352626890377,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
GALNTL6,-0.010683402981807026,0.010683402981807026,0.3091991323511686,0.00330329893253262,69.0,3659.0,133.0,0.9957497343583974,0.7713607100443778,0.9917494843427714,-1.4172776715703124,0.15640176066272748,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SLC2A3,0.006687314588779229,0.006687314588779229,0.49166357288833384,0.003287908983747475,241.0,760.0,134.0,0.9849990624414026,0.9525595349709357,0.9916869804362772,0.8578721487315147,0.3909630647663458,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SEMA5A,0.010796101990932594,0.010796101990932594,0.3040702774505347,0.003282773727767144,67.0,3792.0,135.0,0.9958747421713857,0.763047690480655,0.9916244765297831,1.3960253298929388,0.16270686758808406,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
PTPRZ1,-0.008081481751686747,0.008081481751686747,0.40520390461693284,0.00327464796087396,151.0,1650.0,136.0,0.9906244140258766,0.8969310581911369,0.9915619726232889,-1.0764880297439112,0.2817090515262577,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
RUNX1T1,0.008695241610001373,0.008695241610001373,0.37543124509213915,0.0032644653840197923,122.0,2152.0,137.0,0.9924370273142071,0.8655540971310707,0.9914994687167948,1.1208627121868944,0.26234630498593514,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SNAP25-AS1,-0.008941796249384949,0.008941796249384949,0.36461702039197214,0.003260331105402852,111.0,2387.0,138.0,0.9931245702856428,0.850865679104944,0.9914369648103006,-1.1891687158979178,0.2343732823993543,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AC104827.1,-0.007494344300424777,0.007494344300424777,0.43431482650072956,0.0032549048445757183,185.0,1264.0,139.0,0.9884992812050754,0.9210575660978811,0.9913744609038065,-0.999587023133045,0.31751040575440737,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AP000688.2,0.004498290398010222,0.004498290398010222,0.7221877211528384,0.0032486100916226967,502.0,88.0,140.0,0.9686855428464279,0.9945621601350084,0.9913119569973123,0.5711621740844298,0.5678897163174819,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
JDP2,0.004288297758235704,0.004288297758235704,0.7572308419397169,0.003247231321957023,553.0,55.0,141.0,0.965497843615226,0.9966247890493156,0.9912494530908181,0.5436581452666049,0.5866767394866039,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AC096564.1,0.006500654458112612,0.006500654458112612,0.498093765899173,0.0032379354598505586,258.0,719.0,142.0,0.983936496031002,0.9551221951371961,0.991186949184324,0.8334241222744628,0.4046055749024,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
NLGN4Y,0.008009531138789478,0.008009531138789478,0.4040410077208067,0.003236179032687681,155.0,1668.0,143.0,0.9903743983999,0.8958059878742421,0.9911244452778298,1.031050990303941,0.30251690882907667,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SRGN,0.006922551077655158,0.006922551077655158,0.4649945712237559,0.0032189486701288098,225.0,962.0,144.0,0.9859991249453091,0.9399337458591162,0.9910619413713357,0.8886825198759256,0.37417372806244176,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
GRIN2A,0.009854003256618468,0.009854003256618468,0.3266276156100301,0.003218589587922762,92.0,3212.0,145.0,0.9943121445090318,0.7992999562472655,0.9909994374648415,1.2726328587775948,0.20314835292196465,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
GRAMD1A,0.0044987848860479065,0.0044987848860479065,0.7150636207840996,0.003216917409746199,501.0,94.0,146.0,0.968748046752922,0.9941871366960435,0.9909369335583474,0.5712269402269629,0.5678458187015765,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AC096576.2,-0.008708389386992236,0.008708389386992236,0.369396312349626,0.0032168469260595517,121.0,2290.0,147.0,0.9924995312207013,0.8569285580348772,0.9908744296518532,-1.1585979821978205,0.24662009176302657,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
PDE5A,-0.010202288073009528,0.010202288073009528,0.31306296057714506,0.003193958508797259,83.0,3552.0,148.0,0.9948746796674792,0.7780486280392525,0.990811925745359,-1.3542630900570733,0.17565245729999646,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
MT-ND5,0.007128513638753841,0.007128513638753841,0.44635608073297267,0.0031818554092457063,210.0,1136.0,149.0,0.9869366835427215,0.9290580661291331,0.9907494218388649,0.9156587044790329,0.3598459306865065,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AC007262.2,0.00668711259695687,0.00668711259695687,0.4699684259377567,0.0031427317812603643,242.0,928.0,150.0,0.9849365585349085,0.9420588786799174,0.9906869179323707,0.8578456926190096,0.3909776751854528,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
RASA3,0.009009123035607587,0.009009123035607587,0.3485285826623176,0.0031399368826307487,109.0,2690.0,151.0,0.9932495780986311,0.8319269954372148,0.9906244140258766,1.161973694860016,0.2452461502040204,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
HHIP,-0.010392309578983083,0.010392309578983083,0.3013398446041089,0.0031316169536085544,76.0,3878.0,152.0,0.9953122070129383,0.7576723545221576,0.9905619101193824,-1.3791513765318517,0.16784808611382784,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SGCZ,0.007525504616494,0.007525504616494,0.41359149775403403,0.003112484725690651,182.0,1532.0,153.0,0.9886867929245577,0.9043065191574473,0.9904994062128883,0.9676550568459826,0.33321667074682737,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
RETREG1,0.008743642090913533,0.008743642090913533,0.3558456632725463,0.00311138711925888,119.0,2542.0,154.0,0.9926245390336896,0.8411775735983499,0.9904369023063941,1.1272020211418845,0.25965707615462463,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SLC38A1,-0.010317688962950485,0.010317688962950485,0.300627384016142,0.003101779842024025,77.0,3902.0,155.0,0.9952497031064441,0.756172260766298,0.9903743983999,-1.3693778550600126,0.17088119280622127,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SYNDIG1,0.011616063295478492,0.011616063295478492,0.26690705903469597,0.0031004092917570427,56.0,4858.0,156.0,0.9965622851428214,0.6964185261578848,0.9903118944934058,1.5034207099117212,0.13273058940739713,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
RORA-AS1,-0.0075608126418809825,0.0075608126418809825,0.40964756636429583,0.0030972684984829466,180.0,1587.0,157.0,0.988811800737546,0.9008688043002687,0.9902493905869116,-1.0082927910154216,0.31331392279128667,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
IL7,-0.00762989582458488,0.00762989582458488,0.40502431090767155,0.0030902932986498115,175.0,1656.0,158.0,0.9891243202700168,0.896556034752172,0.9901868866804175,-1.017341040753866,0.3089912192651827,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
ELMO1-AS1,0.006615071072364879,0.006615071072364879,0.46679221808792004,0.0030878636986784377,247.0,949.0,159.0,0.9846240390024377,0.9407462966435403,0.9901243827739233,0.8484099706309164,0.39620969178757104,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
RHBDL3,0.007522711597011503,0.007522711597011503,0.40988155476104327,0.0030834207254020057,183.0,1581.0,160.0,0.9886242890180637,0.9012438277392337,0.9900618788674292,0.9672892378895762,0.3333994622224048,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
PCDH9,-0.007910635665301194,0.007910635665301194,0.38923094989763635,0.003079064234299304,162.0,1902.0,161.0,0.989936871054441,0.8811800737546096,0.989999374960935,-1.0541112660230187,0.29183197879054257,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
CLIP1,0.006033080697468466,0.006033080697468466,0.5099516086625945,0.003076579206865292,306.0,623.0,162.0,0.9809363085192825,0.9611225701606351,0.989936871054441,0.7721831082988108,0.4400059846016511,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
TMEM241,-0.007396418022965981,0.007396418022965981,0.4159004266287091,0.0030761734112758243,193.0,1501.0,163.0,0.987999249953122,0.9062441402587662,0.9898743671479467,-0.9867610157065891,0.32375981024302636,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
LURAP1L-AS1,0.012181861535705493,0.012181861535705493,0.2522649903738518,0.0030730571830403417,43.0,5289.0,164.0,0.9973748359272454,0.6694793424589036,0.9898118632414525,1.5775267886818516,0.11467436310724755,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
EPHB2,0.0065012884850072245,0.0065012884850072245,0.4725716772819579,0.003072324803853743,257.0,902.0,165.0,0.9839989999374961,0.9436839802487655,0.9897493593349584,0.8335071646801367,0.4045587587843271,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SYT16,-0.005803304623701252,0.005803304623701252,0.5276099169052623,0.003061881070286942,337.0,531.0,166.0,0.9789986874179636,0.9668729295580973,0.9896868554284642,-0.7781011460535905,0.4365093871470507,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AL139220.2,0.0032991030710660366,0.0032991030710660366,0.9243331993537762,0.003049470496676338,864.0,6.0,167.0,0.9460591286955434,0.9996874804675292,0.9896243515219701,0.4140972272669672,0.6788029033514889,0.9999971627437083,True,False,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
PACS1,0.006660969892713791,0.006660969892713791,0.4575261726914736,0.0030475680614264764,244.0,1024.0,168.0,0.9848115507219202,0.9360585036564786,0.9895618476154759,0.8544216217008593,0.3928714200293668,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
MUSK,0.005804681511842824,0.005804681511842824,0.5235919232240358,0.003039284356488788,336.0,550.0,169.0,0.9790611913244578,0.9656853553347085,0.9894993437089818,0.7422682608538687,0.4579248178862958,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AC011346.1,0.006990503986427036,0.006990503986427036,0.4345531018046857,0.003037745190479889,221.0,1262.0,170.0,0.9862491405712857,0.9211825739108694,0.9894368398024876,0.8975827306791404,0.3694080491848617,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
KLHL5,0.005572276633339112,0.005572276633339112,0.5442333559577986,0.003032618812487369,355.0,433.0,171.0,0.9778736171010688,0.9729983123945246,0.9893743358959936,0.7118287631522695,0.47657081908516785,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
TANC2,-0.00817833459532432,0.00817833459532432,0.37054181337065,0.0030304149313033946,140.0,2260.0,172.0,0.9913119569973123,0.8588036752297019,0.9893118319894993,-1.0891734429343756,0.27607740774395717,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
GABRA2,-0.0077922849076882015,0.0077922849076882015,0.3884219168768031,0.003026694240694434,169.0,1918.0,173.0,0.9894993437089818,0.8801800112507032,0.9892493280830051,-1.0386101386906783,0.29898608859785325,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
DPYSL5,0.007886908192957499,0.007886908192957499,0.383023259667917,0.003020869284768182,163.0,2013.0,174.0,0.9898743671479467,0.8742421401337583,0.989186824176511,1.0149903081795069,0.3101104474524279,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
C21orf62-AS1,0.007037228899178474,0.007037228899178474,0.4288339529850295,0.003017802686895193,218.0,1325.0,175.0,0.9864366522907682,0.9172448278017376,0.9891243202700168,0.9037025801567499,0.3661531306184713,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
ABTB2,-0.009377642960880755,0.009377642960880755,0.32152126338904313,0.0030151116123937477,100.0,3322.0,176.0,0.9938121132570785,0.7924245265329083,0.9890618163635227,-1.2462542429240395,0.21267107070345626,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
PALM2-AKAP2,-0.010227812227071404,0.010227812227071404,0.2946503831178223,0.003013628791163737,80.0,4052.0,177.0,0.9950621913869617,0.7467966747921745,0.9889993124570285,-1.3576061456499848,0.17458869184366144,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
RBMS1,0.0057544116550727826,0.0057544116550727826,0.5232926419157327,0.0030112412776537203,341.0,554.0,178.0,0.978748671791987,0.9654353397087319,0.9889368085505345,0.7356841082342541,0.46192296315305614,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
MATN2,0.009463114065738437,0.009463114065738437,0.3168685048693428,0.0029985628054185866,98.0,3429.0,179.0,0.9939371210700669,0.7857366085380336,0.9888743046440402,1.2214356950004042,0.22192109911737523,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
LINC00862,0.006967515322975282,0.006967515322975282,0.4283806270194643,0.002984748582823876,223.0,1331.0,180.0,0.9861241327582974,0.9168698043627727,0.988811800737546,0.8945717639007845,0.3710160514386731,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
SPATA22,0.007450920955322872,0.007450920955322872,0.3983310812790334,0.002967933400658368,189.0,1761.0,181.0,0.9882492655790986,0.8899931245702857,0.988749296831052,0.957886375579857,0.33812005734988615,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
BTG2,0.005852847748034315,0.005852847748034315,0.49935276170043164,0.002922635686793087,324.0,706.0,182.0,0.9798112382023877,0.9559347459216201,0.9886867929245577,0.7485768893357021,0.45411226581678865,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
DUSP16,-0.009412371334957604,0.009412371334957604,0.310508865415572,0.0029226247440877384,99.0,3623.0,183.0,0.9938746171635727,0.7736108506781674,0.9886242890180637,-1.2508028318766404,0.21100642145557758,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
IL17RA,0.004166082080158356,0.004166082080158356,0.6998256546705561,0.002915531119158094,592.0,106.0,184.0,0.9630601912619539,0.9934370898181136,0.9885617851115694,0.5276508055072745,0.5977417234896609,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
EMC10,0.007737919300214685,0.007737919300214685,0.3758632355941122,0.0029083993849448203,173.0,2142.0,185.0,0.9892493280830051,0.8661791361960123,0.9884992812050754,0.9954763156703684,0.3195046578166185,0.9999971627437083,True,True,False,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
AC017101.1,-0.0059396308691607854,0.0059396308691607854,0.48936225763414515,0.002906631171645982,313.0,771.0,186.0,0.9804987811738234,0.9518719919995,0.9884367772985811,-0.7959566336924476,0.4260572418746429,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
PLXNA2,0.006209294058561294,0.006209294058561294,0.4679934283801334,0.002905908814286493,287.0,942.0,187.0,0.9821238827426714,0.9411838239889994,0.988374273392087,0.7952628570308947,0.42646061471721963,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
MYT1L,0.006344503250522714,0.006344503250522714,0.45785977064582595,0.002904892803146027,273.0,1020.0,188.0,0.9829989374335896,0.9363085192824552,0.9883117694855929,0.8129720372961403,0.41623409049341076,0.9999971627437083,True,True,True,True,True,False,True,True,putamen_sex_oud,Sex-specific vulnerability in habit formation,MEDIUM,Sex-specific vulnerability in habit formation,MEDIUM,Sex differences in OUD subjects - motor circuits
