gene,effect_size,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pvalue,padj,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
TTN-AS1,0.0073584719525781,0.0073584719525781,0.5519429475907025,0.0040614566992695,290.0,317.0,110.0,0.981936371023189,0.9802487655478468,0.993187074192137,0.7136810939420652,0.4754243996903469,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RYR2,-0.0103354305598405,0.0103354305598405,0.3865294570128005,0.0039949483622886,149.0,1487.0,111.0,0.9907494218388648,0.9071191949496844,0.9931245702856428,-0.9921837585514034,0.3211078937948306,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
LINC02814,-0.0068225006121035,0.0068225006121035,0.5815012642069017,0.0039672927309905,342.0,246.0,112.0,0.9786861678854928,0.9846865429089318,0.9930620663791488,-0.6535030337700634,0.5134320342396246,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
UACA,-0.0097055634999809,0.0097055634999809,0.4064099580828088,0.0039444376551972,173.0,1237.0,113.0,0.9892493280830053,0.9227451715732232,0.9929995624726544,-0.9314584279803882,0.3516164793577545,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MT-ATP6,-0.0121779050631022,0.0121779050631022,0.3221874765379351,0.0039235685017994,90.0,2569.0,114.0,0.99443715232202,0.8394899681230077,0.9929370585661604,-1.169816278823483,0.2420749111660316,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
HIVEP3,0.0113688949174003,0.0113688949174003,0.3450056416441927,0.0039223328857631,111.0,2138.0,115.0,0.9931245702856428,0.8664291518219889,0.9928745546596662,1.1003249999159594,0.2711905433254737,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
SLC39A11,-0.014666108332843,0.014666108332843,0.2674109451604683,0.0039218778911113,59.0,3988.0,116.0,0.9963747734233388,0.7507969248078005,0.992812050753172,-1.4097033529571323,0.1586272942782158,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
NCALD,0.0081568212661889,0.0081568212661889,0.47609893619463,0.0038834539275623,238.0,671.0,117.0,0.9851865741608852,0.9581223826489156,0.992749546846678,0.7906497577597362,0.4291484022849903,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ASAP1,0.0153591711117091,0.0153591711117091,0.25176799641989,0.0038669477374652,52.0,4489.0,118.0,0.996812300768798,0.7194824676542284,0.9926870429401836,1.485026560627921,0.1375367883419624,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
EYA4,0.0106562304622808,0.0106562304622808,0.3626409587288863,0.0038643856312774,132.0,1841.0,119.0,0.9918119882492656,0.8849928120507532,0.9926245390336896,1.0316171925367477,0.3022514831269185,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TUBA1A,0.0133552933083008,0.0133552933083008,0.2878309000294794,0.0038440660930859,81.0,3422.0,120.0,0.9949996874804676,0.7861741358834927,0.9925620351271954,1.291833187310371,0.1964149195804145,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MBNL1,0.0103905778770155,0.0103905778770155,0.3689400512711008,0.0038335003346824,148.0,1732.0,122.0,0.990811925745359,0.8918057378586162,0.9924370273142072,1.0060056911814077,0.3144128323968176,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PRR5L,0.0124348209401789,0.0124348209401789,0.3065484232153038,0.0038118747521764,88.0,2938.0,123.0,0.9945621601350084,0.8164260266266642,0.9923745234077128,1.2030906694080254,0.2289412356941782,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC119674.1,-0.0074750698450527,0.0074750698450527,0.5081733901480318,0.0037986315847537,283.0,498.0,124.0,0.982373898368648,0.9689355584724044,0.9923120195012188,-0.7164170753459898,0.4737338544554044,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PALM2-AKAP2,-0.010021936283306,0.010021936283306,0.3789980563839931,0.0037982943725772,161.0,1596.0,125.0,0.989999374960935,0.9003062691418213,0.9922495155947246,-0.9619598513368828,0.3360697718933716,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PLD5,0.0142603204733088,0.0142603204733088,0.2644121256201107,0.0037706016483715,62.0,4069.0,126.0,0.9961872617038564,0.7457341083817739,0.9921870116882304,1.379086636924178,0.1678680434582808,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TEAD1,-0.009151259955871,0.009151259955871,0.4103327566373919,0.0037550617243979,189.0,1198.0,127.0,0.9882492655790986,0.9251828239264954,0.9921245077817364,-0.8780181576473745,0.3799338649839285,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
UGT8,0.0101792198762327,0.0101792198762327,0.3688304499051668,0.0037544062466345,151.0,1739.0,128.0,0.9906244140258766,0.8913682105131571,0.9920620038752422,0.9856287175558528,0.3243153405116308,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
BCHE,0.0058566287830305,0.0058566287830305,0.6387716282935737,0.0037410483040474,441.0,152.0,129.0,0.9724982811425714,0.9905619101193824,0.991999499968748,0.5688887579895807,0.5694316350543036,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
NTM,-0.0186356506431547,0.0186356506431547,0.2000413126159057,0.0037279000161081,33.0,6267.0,130.0,0.997999874992187,0.6083505219076193,0.991936996062254,-1.7924059649385125,0.0730679600025039,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC026341.1,0.007694396611344,0.007694396611344,0.4827782688321503,0.0037146874757326,269.0,641.0,131.0,0.9832489530595664,0.9599974998437404,0.9918744921557596,0.7460675088707321,0.4556266353351565,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MAPK8IP1,0.0075280519874267,0.0075280519874267,0.4877955166170528,0.0036721500083268,281.0,598.0,133.0,0.9824989061816364,0.962685167822989,0.9917494843427714,0.730030263998237,0.4653716857913463,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
UFL1-AS1,-0.0069776811469032,0.0069776811469032,0.5251982458121149,0.0036646658981898,328.0,416.0,135.0,0.979561222576411,0.9740608788049252,0.9916244765297832,-0.6684639515167353,0.5038374852430212,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ABHD17A,0.0067581701483737,0.0067581701483737,0.5363627534594213,0.003624830749129,353.0,358.0,137.0,0.9779986249140572,0.9776861053815864,0.9914994687167948,0.6558061425026107,0.5119488637201401,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
KLF12,0.0070069422234785,0.0070069422234785,0.514227121493629,0.0036031597300515,321.0,472.0,138.0,0.97999874992187,0.9705606600412526,0.9914369648103006,0.679790197964954,0.4966373140553517,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RASAL2,-0.009176571099401,0.009176571099401,0.3915273777660732,0.0035928788194324,188.0,1413.0,139.0,0.9883117694855929,0.911744484030252,0.9913744609038064,-0.8804583988600758,0.3786110321701015,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CBLB,0.0101393360485123,0.0101393360485123,0.353169410240306,0.0035809033324813,155.0,2000.0,140.0,0.9903743983999,0.8750546909181824,0.9913119569973124,0.9817835273925536,0.3262065050908189,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TOX3,-0.0043248390156028,0.0043248390156028,0.8276076767816962,0.0035792699701579,700.0,19.0,141.0,0.9563097693605852,0.9988749296831052,0.991249453090818,-0.4127040846460475,0.6798234318232532,0.999997377522206,True,False,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CACNA2D3,-0.0106830716763282,0.0106830716763282,0.3322939773420523,0.0035499203775573,130.0,2367.0,143.0,0.991936996062254,0.8521157572348272,0.9911244452778298,-1.025699754329143,0.305033130200391,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MGAT5,0.0103909999691064,0.0103909999691064,0.3416313179723906,0.0035498910144969,147.0,2204.0,144.0,0.9908744296518532,0.8623038939933746,0.9910619413713356,1.0060463849775796,0.3143932576539638,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC109927.1,-0.0086626744818012,0.0086626744818012,0.4031878060661625,0.0034926847189827,205.0,1271.0,145.0,0.987249203075192,0.920620038752422,0.9909994374648416,-0.8309137505178852,0.4060223551270441,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PRKCQ,0.0094726137045459,0.0094726137045459,0.3642572676228872,0.003450468385265,181.0,1817.0,146.0,0.988749296831052,0.8864929058066129,0.9909369335583474,0.9175049878139524,0.3588780804378948,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CNTNAP3B,0.0098587228104351,0.0098587228104351,0.3498323468526069,0.0034489001377438,166.0,2056.0,147.0,0.9896868554284642,0.8715544721545097,0.9908744296518532,0.9547296731258466,0.3397144199756146,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC061708.1,-0.0083168012723227,0.0083168012723227,0.41242755190166,0.0034300779883966,226.0,1179.0,148.0,0.985936621038815,0.9263703981498844,0.990811925745359,-0.7975681982263856,0.4251211120387383,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ANGEL1,0.0038275222498302,0.0038275222498302,0.8919160583969391,0.0034138285584951,827.0,14.0,149.0,0.9483717732358272,0.999187449215576,0.9907494218388648,0.3732630889478398,0.7089526452288022,0.999997377522206,True,False,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MBP,0.0107405831014508,0.0107405831014508,0.3173652629372278,0.003408687980091,125.0,2671.0,150.0,0.9922495155947246,0.8331145696606038,0.9906869179323708,1.0397496100333463,0.2984562454870527,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
FBXL7,-0.0098633311263311,0.0098633311263311,0.3452315368265281,0.0034051329629722,165.0,2133.0,151.0,0.9897493593349584,0.8667416713544597,0.9906244140258766,-0.9466687665963788,0.3438075906940137,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
C4orf48,0.0084021186196215,0.0084021186196215,0.4034080876256653,0.0033894826043455,221.0,1269.0,152.0,0.9862491405712857,0.9207450465654105,0.9905619101193824,0.8142988161478818,0.4154737877607579,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
DAB1,-0.0081724983432782,0.0081724983432782,0.4115329304232247,0.0033632521920882,236.0,1188.0,153.0,0.9853115819738734,0.925807862991437,0.9904994062128883,-0.7836559878140098,0.4332419941634551,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
TUBB2B,0.0035389179646456,0.0035389179646456,0.9483774907209692,0.0033562301391779,935.0,8.0,154.0,0.9416213513344583,0.9995624726545408,0.990436902306394,0.3454388197664117,0.7297644972493915,0.999997377522206,True,False,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PLCL1,-0.0105117424365833,0.0105117424365833,0.3178587246447676,0.0033412490446866,138.0,2661.0,155.0,0.9914369648103006,0.8337396087255453,0.9903743983999,-1.0091819438528984,0.3128873844539603,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
FIGN,-0.0140531796153607,0.0140531796153607,0.2376554384737809,0.0033398145634393,66.0,4958.0,156.0,0.99593724607788,0.6901681355084692,0.9903118944934058,-1.3506110438691266,0.1768200612091384,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RNASE1,0.0104305586335994,0.0104305586335994,0.3190980887612591,0.0033283713246938,143.0,2626.0,157.0,0.9911244452778298,0.8359272454528408,0.9902493905869116,1.009860226232944,0.3125622606880169,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RPS23,-0.0085952234296895,0.0085952234296895,0.3835812245315672,0.0032969663282827,209.0,1540.0,158.0,0.9869991874492156,0.903806487905494,0.9901868866804177,-0.8244108109328836,0.4097061741255965,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
NDUFB1,0.0031563056360637,0.0031563056360637,1.0373188641500577,0.003274095377312,1078.0,3.0,159.0,0.932683292705794,0.9998749921870116,0.9901243827739232,0.3085512579071559,0.7576629032495974,0.999997377522206,True,False,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
LINC02822,0.010437047605273,0.010437047605273,0.3117974682379399,0.0032542450192029,142.0,2800.0,160.0,0.991186949184324,0.8250515657228576,0.9900618788674292,1.0104858264191632,0.3122625866442985,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CAB39,0.0049281307515817,0.0049281307515817,0.6549596986982407,0.0032277270322015,576.0,128.0,161.0,0.9640602537658604,0.9920620038752422,0.989999374960935,0.4793724878311884,0.6316736621853147,0.999997377522206,True,False,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
HDAC9,-0.0106268437319189,0.0106268437319189,0.2986200978348536,0.0031733891149013,134.0,3137.0,163.0,0.9916869804362772,0.8039877492343271,0.9898743671479469,-1.020278831837428,0.3075962396746821,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
RPL32,-0.0089741622645442,0.0089741622645442,0.3532044201590615,0.0031697137790616,196.0,1999.0,164.0,0.9878117382336395,0.8751171948246765,0.9898118632414524,-0.8609442121523049,0.3892687696494281,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
MT3,0.0072640204332303,0.0072640204332303,0.4338850424216927,0.0031517498138241,301.0,960.0,166.0,0.9812488280517532,0.9400587536721046,0.9896868554284642,0.7045750458553338,0.48107473244276,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
GDNF-AS1,-0.0075646521680145,0.0075646521680145,0.416527968732858,0.0031508892017137,276.0,1128.0,167.0,0.9828114257141072,0.9295580973810864,0.98962435152197,-0.7250536853893663,0.4684190960297565,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
SPECC1,-0.0099138734669057,0.0099138734669057,0.316294873597053,0.0031357073550721,162.0,2697.0,168.0,0.989936871054441,0.8314894680917557,0.989561847615476,-0.951541541400494,0.3413295410860875,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
EPN2,-0.0101591861567466,0.0101591861567466,0.3075207894631643,0.0031241609472259,154.0,2915.0,169.0,0.990436902306394,0.8178636164760298,0.9894993437089818,-0.9751920783680444,0.3294649908185811,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
KIF6,-0.0097809971287873,0.0097809971287873,0.3193322254994353,0.0031233875807392,170.0,2618.0,170.0,0.9894368398024876,0.836427276704794,0.9894368398024876,-0.9387309658496664,0.347868890570798,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CPS1,0.0065043738584643,0.0065043738584643,0.4787056176200824,0.0031136803051481,373.0,660.0,171.0,0.976748546784174,0.9588099256203512,0.9893743358959936,0.63133770370875,0.527819739190174,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CCDC171,-0.005655011076852,0.005655011076852,0.5495395859708448,0.0031076524458338,458.0,324.0,172.0,0.9714357147321708,0.9798112382023876,0.9893118319894992,-0.5409456506579124,0.5885450442722266,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC112481.2,0.0048742670368277,0.0048742670368277,0.6373644083538654,0.0031066843260864,586.0,157.0,173.0,0.9634352147009188,0.9902493905869116,0.9892493280830053,0.4741795001474924,0.6353719105702083,0.999997377522206,True,False,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
SLIT2,0.0100263426355955,0.0100263426355955,0.3096870727441113,0.003105028701147,160.0,2854.0,174.0,0.9900618788674292,0.8216763547721733,0.989186824176511,0.9708898598411024,0.3316031282025378,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
LINC01322,0.0102484286761641,0.0102484286761641,0.3026475800053532,0.0031016621376985,150.0,3025.0,175.0,0.9906869179323708,0.8109881867616726,0.9891243202700168,0.9923011211820904,0.3210506565587669,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ANKRD18A,-0.0075904890540799,0.0075904890540799,0.4062273141617216,0.0030834639816128,274.0,1241.0,176.0,0.9829364335270956,0.9224951559472468,0.9890618163635227,-0.72754461331247,0.4668923959447419,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PPDPF,0.0065308107346941,0.0065308107346941,0.4711487686864957,0.0030769834361756,366.0,687.0,177.0,0.9771860741296332,0.9571223201450092,0.9889993124570284,0.6338864765381673,0.526154911786358,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CMTM5,0.0069812766821001,0.0069812766821001,0.4402117492420694,0.0030732400201701,325.0,908.0,178.0,0.9797487342958936,0.9433089568098006,0.9889368085505345,0.6773157893415865,0.4982056150345442,0.999997377522206,True,True,True,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ETS1,0.0096585275273323,0.0096585275273323,0.3177909053521344,0.0030693922072794,175.0,2663.0,179.0,0.9891243202700168,0.833614600912557,0.9888743046440402,0.9354288944061564,0.349567311876596,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
LGR5,-0.0081683779643959,0.0081683779643959,0.3755704443860983,0.0030678013420018,237.0,1641.0,180.0,0.9852490780673792,0.8974935933495843,0.988811800737546,-0.7832587430846841,0.4334751853034291,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
DMD,0.011930961982918,0.011930961982918,0.2564464843261836,0.0030596532551486,98.0,4334.0,181.0,0.9939371210700668,0.7291705731608226,0.988749296831052,1.1545137494661366,0.2482896048705023,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
CYFIP1,-0.0077540296424696,0.0077540296424696,0.393085726494046,0.0030479983752665,264.0,1390.0,182.0,0.983561472592037,0.9131820738796176,0.9886867929245576,-0.7433115217994085,0.4572930975269207,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
ROBO2,0.0101684831231707,0.0101684831231707,0.299455885106371,0.0030450121138382,152.0,3105.0,183.0,0.9905619101193824,0.8059878742421401,0.9886242890180637,0.9845935897955648,0.3248237396230222,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
AC078881.1,-0.0079342099719577,0.0079342099719577,0.3801677866480202,0.0030163310438398,250.0,1580.0,184.0,0.9844365272829552,0.9013063316457278,0.9885617851115694,-0.760682663692424,0.4468466320637967,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
PTPRT,-0.0110312760877579,0.0110312760877579,0.2733298526448628,0.0030151770675516,119.0,3815.0,185.0,0.9926245390336896,0.7616101006312894,0.9884992812050754,-1.0592700572357034,0.2894768074276055,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
LMCD1-AS1,0.0149705363304051,0.0149705363304051,0.2009997072015888,0.0030090734190621,56.0,6229.0,186.0,0.9965622851428214,0.6107256703543972,0.9884367772985811,1.44755837556147,0.1477405993898926,0.999997377522206,True,True,False,True,True,False,True,True,putamen_sex_interaction,Sex differences in motor control and habit disruption,MEDIUM,Sex differences in motor control and habit disruption,MEDIUM,Sex-specific OUD effects in habit formation
