gene,effect_size,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pvalue,padj,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
HIVEP2,-0.0089640669192498,0.0089640669192498,0.5094691652734789,0.0045669156908058,154.0,1613.0,130.0,0.990436902306394,0.8992437027314207,0.991936996062254,-1.3295422184732333,0.1836691468177136,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ARID5B,-0.0090560912222168,0.0090560912222168,0.4977672194308939,0.0045078253465954,149.0,1749.0,131.0,0.9907494218388648,0.8907431714482155,0.9918744921557596,-1.3430621599552703,0.179251847022992,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PCDH11X,0.0133562449256047,0.0133562449256047,0.3370240317760337,0.0045013755142154,64.0,4837.0,132.0,0.9960622538908682,0.6977311081942621,0.9918119882492656,1.949692725708479,0.0512127538592899,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
OGFRL1,0.006633883739204,0.006633883739204,0.6774300830946847,0.0044939924126894,313.0,365.0,133.0,0.9804987811738234,0.9772485780361272,0.9917494843427714,0.9620630786371384,0.3360179190913896,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AP002370.2,-0.009315079492989,0.009315079492989,0.4812943410897524,0.0044832950467768,135.0,1959.0,134.0,0.9916244765297832,0.8776173510844427,0.9916869804362772,-1.381111959328713,0.1672445389818495,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CSMD3,-0.0088880835121514,0.0088880835121514,0.5019313803574098,0.0044612080259861,157.0,1709.0,135.0,0.9902493905869116,0.8932433277079818,0.9916244765297832,-1.31837895850326,0.1873768209552295,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MED12L,0.0071399445518081,0.0071399445518081,0.6243084099831192,0.004457527430507,269.0,608.0,136.0,0.9832489530595664,0.9620601287580474,0.9915619726232888,1.0364120533337051,0.3000099495359163,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC39A11,0.0088570894768245,0.0088570894768245,0.5031630187587103,0.004456559878575,159.0,1691.0,137.0,0.9901243827739232,0.8943683980248766,0.9914994687167948,1.288689964210476,0.1975058928355579,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FAU,0.0067252936081005,0.0067252936081005,0.6620545528922308,0.0044525112527799,295.0,428.0,138.0,0.9816238514907182,0.9733108319269954,0.9914369648103006,0.9754927492623576,0.3293158965878175,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
LINC00877,-0.0080565826635296,0.0080565826635296,0.5518600272000986,0.0044461059278353,199.0,1153.0,139.0,0.9876242265141572,0.9279954997187324,0.9913744609038064,-1.1962172854105992,0.231611777138774,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC098588.3,-0.0108003925695064,0.0108003925695064,0.4112973430502439,0.0044421727677375,103.0,3143.0,140.0,0.993624601537596,0.8036127257953622,0.9913119569973124,-1.5993298129779523,0.1097473385364935,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PEX5L,-0.013491908738707,0.013491908738707,0.3287546935813842,0.0044355283232216,62.0,5065.0,141.0,0.9961872617038564,0.6834802175135946,0.991249453090818,-1.99475949766255,0.0460691167391136,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
GALNTL6,-0.0114148757289715,0.0114148757289715,0.3876500676603515,0.0044249773486703,90.0,3657.0,142.0,0.99443715232202,0.7714857178573661,0.991186949184324,-1.689607881812089,0.0911029970421153,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
TCP11L2,0.006161848960971,0.006161848960971,0.716121680725439,0.0044126336343069,362.0,257.0,143.0,0.9774360897556096,0.983998999937496,0.9911244452778298,0.8927131094068744,0.3720108281792322,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL3,0.0075321541317518,0.0075321541317518,0.5837354743150851,0.0043967855647125,242.0,887.0,144.0,0.9849365585349084,0.9446215388461778,0.9910619413713356,1.0940343378669148,0.2739399185364954,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL7,0.006309701927256,0.006309701927256,0.695741987564746,0.0043899245598102,339.0,314.0,145.0,0.9788736796049752,0.9804362772673292,0.9909994374648416,0.9144352348418974,0.3604881945522247,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AP003086.1,-0.0108101721967779,0.0108101721967779,0.4054806669041483,0.0043833158316981,102.0,3269.0,146.0,0.9936871054440902,0.7957372335770986,0.9909369335583474,-1.6007666072177764,0.1094286222468996,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MT-ND1,0.0068797987444306,0.0068797987444306,0.6370574603395568,0.0043828271157742,285.0,546.0,147.0,0.9822488905556598,0.965935370960685,0.9908744296518532,0.9981921920672358,0.318186171854395,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
EFHD1,0.0092706903190177,0.0092706903190177,0.4722498330519358,0.0043780819554323,139.0,2084.0,148.0,0.9913744609038064,0.8698043627726733,0.990811925745359,1.3494549904381736,0.1771908680892031,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
THSD7A,0.0101670320758919,0.0101670320758919,0.4285924915637786,0.0043575136092153,115.0,2813.0,149.0,0.9928745546596662,0.8242390149384337,0.9907494218388648,1.4811429001547485,0.1385684980865555,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NLGN4Y,-0.0120517212399697,0.0120517212399697,0.3595434563319739,0.0043331175093681,82.0,4321.0,150.0,0.9949371835739734,0.7299831239452466,0.9906869179323708,-1.783171361938467,0.0745584127369716,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC078881.1,0.0075501921387014,0.0075501921387014,0.5738586237546366,0.0043327428697982,239.0,962.0,151.0,0.9851240702543907,0.9399337458591162,0.9906244140258766,1.0966844290987734,0.2727793654585113,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
KIAA1328,0.0091114608219362,0.0091114608219362,0.4752486936521258,0.0043302098528877,147.0,2047.0,152.0,0.9908744296518532,0.872117007312957,0.9905619101193824,1.326061458367306,0.1848193410924783,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NRG3,0.0113937709182765,0.0113937709182765,0.3779249702151342,0.0043059905349277,91.0,3892.0,153.0,0.994374648415526,0.7567972998312394,0.9904994062128883,1.6613717834828277,0.0966388011526786,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC35F1,-0.0114997735704199,0.0114997735704199,0.3741071874837834,0.0043021479471301,89.0,3978.0,154.0,0.9944996562285144,0.7514219638727421,0.990436902306394,-1.7020808244079817,0.088740218019836,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NTN4,-0.005433010791115,0.005433010791115,0.7906396250174561,0.0042955536146029,437.0,97.0,155.0,0.972748296768548,0.993999624976561,0.9903743983999,-0.8107697781179242,0.4174978931099575,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SEMA6A-AS1,-0.0066397242894081,0.0066397242894081,0.642898035281133,0.0042686657004689,311.0,515.0,156.0,0.9806237889868116,0.9678729920620038,0.9903118944934058,-0.9880565964528883,0.3231249309463866,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
BCKDHB,0.0076185688378599,0.0076185688378599,0.5601968289937607,0.0042678981044398,227.0,1070.0,157.0,0.9858741171323208,0.9331833239577474,0.9902493905869116,1.1067301337827884,0.2684106228823522,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MEIS2,-0.0107561038919766,0.0107561038919766,0.396413377643925,0.0042638634741074,104.0,3470.0,158.0,0.993562097631102,0.7831739483717732,0.9901868866804177,-1.5928230499901992,0.1111998926802124,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MIR4300HG,0.0115097456801309,0.0115097456801309,0.3683317323714371,0.0042394045655173,88.0,4116.0,159.0,0.9945621601350084,0.7427964247765486,0.9901243827739232,1.6784104563454465,0.0932669977334932,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL17,0.0066187492141065,0.0066187492141065,0.6397662313831007,0.0042344522411788,317.0,532.0,160.0,0.9802487655478468,0.9668104256516032,0.9900618788674292,0.9598395584682404,0.3371359695593283,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS6,0.0066691115064472,0.0066691115064472,0.6330595624611461,0.004221944812276,305.0,570.0,161.0,0.9809988124257766,0.9644352772048252,0.989999374960935,0.9672386391827218,0.3334247503470438,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AL355835.1,-0.0084973993597346,0.0084973993597346,0.4962896148458846,0.0042171710554343,179.0,1769.0,162.0,0.9888743046440402,0.8894930933183324,0.989936871054441,-1.2609807853214263,0.2073157700484649,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NCAM2,0.0149645002524685,0.0149645002524685,0.2809405659981258,0.0042041351708076,46.0,6374.0,163.0,0.997187324207763,0.6016626039127446,0.9898743671479469,2.18597289525432,0.028817588403974,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RTTN,0.0066853508658878,0.0066853508658878,0.6286197916169529,0.0042025438682006,301.0,593.0,164.0,0.9812488280517532,0.9629976873554598,0.9898118632414524,0.9696244783824188,0.3322337069600625,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CDH19,-0.0105214142333815,0.0105214142333815,0.398600259395921,0.0041938384426378,108.0,3419.0,165.0,0.9933120820051252,0.7863616476029752,0.9897493593349584,-1.5583431316605314,0.1191519296212386,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPS3A,0.0056919900199259,0.0056919900199259,0.7301224260333076,0.0041558495623056,413.0,207.0,166.0,0.9742483905244078,0.987124195262204,0.9896868554284642,0.8236828078133643,0.4101198105563841,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ITGA2,0.0082403387540587,0.0082403387540587,0.5035458763307324,0.0041493885991745,190.0,1687.0,167.0,0.9881867616726046,0.8946184136508532,0.98962435152197,1.198078751607312,0.2308863600714215,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AP003464.1,0.0088462139944046,0.0088462139944046,0.4679334316985044,0.0041394392719411,160.0,2161.0,168.0,0.9900618788674292,0.8649915619726233,0.989561847615476,1.2870921701369002,0.198062164216223,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ARHGEF4,0.0087024651075874,0.0087024651075874,0.4750387584129037,0.0041340082198399,168.0,2049.0,169.0,0.989561847615476,0.8719919994999688,0.9894993437089818,1.2659730040555763,0.2055227474791867,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ELMO1-AS1,-0.0070750140162559,0.0070750140162559,0.5834840638728986,0.0041281579301627,270.0,890.0,170.0,0.983186449153072,0.9444340271266954,0.9894368398024876,-1.052008090188475,0.2927958378770507,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ETV6,-0.0060831549387057,0.0060831549387057,0.6776772110327252,0.004122415473142,370.0,362.0,171.0,0.9769360585036564,0.9774360897556096,0.9893743358959936,-0.9062870550428122,0.3647839353999274,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
JAZF1,-0.0077818913045464,0.0077818913045464,0.526116396310662,0.0040941806096292,217.0,1396.0,172.0,0.9864991561972624,0.9128070504406526,0.9893118319894992,-1.1558604342382752,0.2477382485990331,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DACH1,-0.008964455653325,0.008964455653325,0.4550574920617714,0.004079342707301,153.0,2342.0,173.0,0.9904994062128883,0.8536783548971811,0.9892493280830053,-1.32959933014677,0.1836503189525598,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL34,0.0074982175146148,0.0074982175146148,0.5430860128862185,0.0040721770537657,245.0,1235.0,174.0,0.984749046815426,0.9228701793862116,0.989186824176511,1.0890484693191702,0.2761325121648408,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PID1,0.0046184346091081,0.0046184346091081,0.878176526752239,0.0040558008640589,536.0,40.0,175.0,0.9665604100256266,0.997562347646728,0.9891243202700168,0.6659591862914533,0.5054371880577191,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DIAPH2-AS1,0.007361118649954,0.007361118649954,0.5501621452230919,0.0040498088277004,254.0,1169.0,176.0,0.9841865116569786,0.926995437214826,0.9890618163635227,1.0689063050461896,0.2851118906114132,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DPH6,0.0080401944967007,0.0080401944967007,0.5012969070129297,0.0040305246329784,201.0,1712.0,177.0,0.9874992187011687,0.8930558159884993,0.9889993124570284,1.1686741426050935,0.2425349436708221,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ZBTB20-AS5,-0.0061798106771561,0.0061798106771561,0.6504101562347149,0.0040194116280301,359.0,473.0,178.0,0.9776236014750922,0.9704981561347584,0.9889368085505345,-0.9204874334822044,0.3573180969599772,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
MT-ND4,0.0090557882671112,0.0090557882671112,0.4430059321863568,0.0040117679229538,150.0,2546.0,179.0,0.9906869179323708,0.8409275579723733,0.9888743046440402,1.317882209417613,0.18754308207739,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ADCY8,0.0081767375127511,0.0081767375127511,0.4904193354245169,0.0040100301769441,193.0,1843.0,180.0,0.987999249953122,0.8848678042377649,0.988811800737546,1.1887346432257246,0.2345441036291686,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SH3RF1,-0.0088440675134335,0.0088440675134335,0.4526353634802949,0.0040031377135872,161.0,2388.0,181.0,0.989999374960935,0.85080317519845,0.988749296831052,-1.3119122566891372,0.1895497415233935,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
CHRM5,-0.0085014023494239,0.0085014023494239,0.4705007495524379,0.0039999161776508,178.0,2125.0,182.0,0.9889368085505345,0.8672417026064129,0.9886867929245576,-1.2615688928605089,0.2071039554478226,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
WIF1,-0.0087425725092005,0.0087425725092005,0.4567996752910406,0.0039936042834111,163.0,2319.0,183.0,0.9898743671479469,0.8551159447465466,0.9886242890180637,-1.2970009074725957,0.1946308745598828,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DLGAP1,0.0104065954181435,0.0104065954181435,0.3830104429138291,0.0039858347203281,110.0,3776.0,184.0,0.993187074192137,0.7640477529845615,0.9885617851115694,1.516338845834942,0.1294336938572362,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DLGAP2,-0.0046163637533123,0.0046163637533123,0.8622766789745514,0.0039805828061446,537.0,45.0,185.0,0.9664979061191324,0.9972498281142572,0.9884992812050754,-0.6907903834732915,0.489697279740199,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
FRMD4A,0.0105331463013701,0.0105331463013701,0.3767873246823128,0.0039687560153806,107.0,3915.0,186.0,0.9933745859116194,0.7553597099818739,0.9884367772985811,1.5349313315214448,0.1248006963887786,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
AC120193.1,0.0079328669373228,0.0079328669373228,0.4997694914576404,0.0039646048750669,206.0,1725.0,187.0,0.987186699168698,0.8922432652040753,0.988374273392087,1.152905891442999,0.2489490136598635,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
OSBPL11,0.0055185396625312,0.0055185396625312,0.716908089085895,0.0039562857240099,432.0,253.0,188.0,0.9730608163010188,0.9842490155634728,0.9883117694855929,0.7981999885318524,0.4247544440880384,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HDAC2-AS2,-0.0086301620442252,0.0086301620442252,0.4583655074417128,0.0039557686047055,171.0,2299.0,189.0,0.9893743358959936,0.8563660228764298,0.9882492655790986,-1.2804858906842616,0.200374303788319,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
RPL10,0.007269740906267,0.007269740906267,0.5420984896898005,0.0039409155657235,261.0,1245.0,190.0,0.9837489843115196,0.92224514032127,0.9881867616726046,1.0554813541628,0.2912052327744101,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
DUSP16,-0.0126239476584623,0.0126239476584623,0.3087014632978666,0.0038970311147629,72.0,5605.0,191.0,0.9955622226389148,0.6497281080067504,0.9881242577661103,-1.867241193961775,0.0618679133668074,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
P3H2,0.0045520524506351,0.0045520524506351,0.8541696054602134,0.0038882248457932,547.0,52.0,192.0,0.9658728670541908,0.996812300768798,0.9880617538596164,0.6562065136922481,0.5116912584163673,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
SLC8A1-AS1,0.0087395463186484,0.0087395463186484,0.4431824290022631,0.0038732133658764,164.0,2541.0,193.0,0.9898118632414524,0.8412400775048441,0.987999249953122,1.271420867146786,0.2035789629083559,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ENO4,-0.0110629287643385,0.0110629287643385,0.3500198603399012,0.003872244781044,99.0,4528.0,194.0,0.9938746171635728,0.7170448153009563,0.987936746046628,-1.6379008629789618,0.1014423759279847,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PVT1,0.0056084199986517,0.0056084199986517,0.6892334141711404,0.0038655104637764,420.0,330.0,195.0,0.9738108631789488,0.9794362147634228,0.9878742421401338,0.81140494467448,0.4171331604867512,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
HIBADH,0.0080665972436718,0.0080665972436718,0.4778507995608754,0.0038546299426241,198.0,2004.0,196.0,0.9876867304206512,0.8748046752922057,0.9878117382336395,1.1725531569796128,0.2409750435171207,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
PRIMA1,-0.0072686829698645,0.0072686829698645,0.5301338225176278,0.003853374687483,262.0,1363.0,197.0,0.9836864804050252,0.9148696793549596,0.9877492343271456,-1.0804613664997909,0.2799367816308695,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
NINJ2,0.0066324251005667,0.0066324251005667,0.580671336255144,0.0038512591457582,314.0,910.0,198.0,0.9804362772673292,0.9431839489968123,0.9876867304206512,0.9618487797140954,0.3361255707810309,0.9999962640752832,True,True,True,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
ARPP21,-0.0125246209877052,0.0125246209877052,0.305875201920351,0.0038309709735902,75.0,5677.0,199.0,0.9953747109194324,0.6452278267391711,0.9876242265141572,-1.852648409958581,0.0639327689654001,0.9999962640752832,True,True,False,True,True,False,True,True,putamen_oud_effect,"Habit formation, motor control, addiction maintenance",HIGH,"Habit formation, motor control, addiction maintenance",HIGH,OUD effects on habit formation circuits
