gene,effect_size,abs_coefficient,consistency_score,combined_score,effect_rank,consistency_rank,combined_rank,effect_percentile,consistency_percentile,combined_percentile,z_score,pvalue,padj,significant_moderate_effect,significant_strong_effect,significant_high_consistency,significant_moderate_combined,significant_strong_combined,significant_fdr,significant,significant_lenient,contrast,biology,priority,biological_context,analysis_priority,contrast_description
AC090709.1,-0.0125219255822515,0.0125219255822515,0.4951978480808929,0.00620083060216,179.0,1092.0,119.0,0.9888743046440402,0.931808238014876,0.9926245390336896,-1.066512411107856,0.2861920713170334,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC104596.1,0.0117090728074435,0.0117090728074435,0.5251476489046235,0.006148992055682,205.0,874.0,122.0,0.987249203075192,0.945434089630602,0.9924370273142072,1.0043827817919366,0.3151941460383414,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC110296.1,-0.0152260536703506,0.0152260536703506,0.403115924114266,0.0061378646959368,111.0,2257.0,124.0,0.9931245702856428,0.8589911869491843,0.9923120195012188,-1.2976199275447913,0.1944179710202545,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SH3GL3,0.0207583998754957,0.0207583998754957,0.2952426481307953,0.0061287649501993,47.0,4545.0,125.0,0.9971248203012688,0.7159822488905556,0.9922495155947246,1.7777808738894172,0.0754398509253644,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
IL1RAPL2,-0.0197272991097639,0.0197272991097639,0.3101669193366248,0.0061187555917076,54.0,4152.0,126.0,0.9966872929558096,0.7405462841427589,0.9921870116882304,-1.6823175529842511,0.0925072791781842,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TYMSOS,0.0112067937105073,0.0112067937105073,0.5438692142426115,0.0060950300895126,230.0,746.0,127.0,0.9856866054128384,0.953434589661854,0.9921245077817364,0.9614556456248372,0.3363231168673402,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LRP2,-0.0139782593027066,0.0139782593027066,0.435728201644356,0.0060907217880868,135.0,1793.0,128.0,0.9916244765297832,0.8879929995624727,0.9920620038752422,-1.1909775467347434,0.2336623995522608,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PLXDC2,0.0236215513184478,0.0236215513184478,0.2571402114309706,0.0060740507003532,34.0,5644.0,129.0,0.9979373710856928,0.6472904556534784,0.991999499968748,2.02247927485482,0.0431268625673513,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NRG2,-0.0079107416147032,0.0079107416147032,0.7609653971110998,0.0060198006342759,434.0,99.0,130.0,0.9729358084880304,0.9938746171635728,0.991936996062254,-0.6724189215043329,0.5013170403232825,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LINC01792,0.0130113455261007,0.0130113455261007,0.462220910395956,0.0060141159745506,162.0,1460.0,131.0,0.989936871054441,0.9088068004250266,0.9918744921557596,1.1156811389433552,0.2645586468091192,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
GMDS-DT,0.0148122753210425,0.0148122753210425,0.3958388226858846,0.0058632736243806,119.0,2378.0,134.0,0.9926245390336896,0.8514282142633914,0.9916869804362772,1.2695970773258631,0.2042281910237444,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PTPN13,-0.0150835613963128,0.0150835613963128,0.3884523640704509,0.0058592450829995,117.0,2491.0,135.0,0.992749546846678,0.8443652728295519,0.9916244765297832,-1.285441867004958,0.1986379188382141,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PDZD2,-0.0143677503454533,0.0143677503454533,0.407413305276096,0.0058536126576229,126.0,2199.0,136.0,0.9921870116882304,0.8626164135258454,0.9915619726232888,-1.2242652848266529,0.2208521682969064,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DIAPH2,-0.0094384165076353,0.0094384165076353,0.6188466296659025,0.0058409322451331,325.0,376.0,137.0,0.9797487342958936,0.9765610350646916,0.9914994687167948,-0.8029812095787794,0.421985595352861,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
THRB,-0.0123213347732864,0.0123213347732864,0.4714679463975361,0.0058091144024378,184.0,1346.0,138.0,0.9885617851115694,0.9159322457653604,0.9914369648103006,-1.04936897626687,0.2940083310407861,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MYO10,0.0090150392529268,0.0090150392529268,0.6372053846179809,0.0057444315545074,356.0,326.0,139.0,0.9778111131945748,0.9796862303893994,0.9913744609038064,0.7741379917162605,0.4388491927553462,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ABTB2,-0.0174618124481861,0.0174618124481861,0.3288144456870002,0.0057416961808406,76.0,3713.0,140.0,0.9953122070129384,0.7679854990936934,0.9913119569973124,-1.4886983978183088,0.1365668071087704,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TANC1,-0.0137587379133392,0.0137587379133392,0.4171949625175621,0.0057400761480445,143.0,2070.0,141.0,0.9911244452778298,0.8706794174635915,0.991249453090818,-1.1722162153744633,0.2411102597686205,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MSI2,0.0104957893600644,0.0104957893600644,0.5462928655247152,0.0057337748454534,264.0,731.0,142.0,0.983561472592037,0.9543721482592662,0.991186949184324,0.9006898666922947,0.3677532379674275,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
APCDD1,0.0131917723999245,0.0131917723999245,0.4329180090827708,0.0057109558436483,158.0,1839.0,144.0,0.9901868866804177,0.8851178198637415,0.9910619413713356,1.131101268962864,0.2580124702712869,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LINC01102,0.0096656894012909,0.0096656894012909,0.5881111433430044,0.0056844996449915,313.0,525.0,145.0,0.9804987811738234,0.9672479529970625,0.9909994374648416,0.8297456164140432,0.4066826245113639,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DIAPH2-AS1,-0.0123179818170529,0.0123179818170529,0.457710784175694,0.0056380731169452,185.0,1512.0,147.0,0.9884992812050754,0.9055565972873304,0.9908744296518532,-1.049082416842693,0.2941401879476157,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
BCL2,-0.0129628428372309,0.0129628428372309,0.4335918429853113,0.0056205829161238,163.0,1825.0,148.0,0.9898743671479469,0.8859928745546597,0.990811925745359,-1.1041952753926254,0.2695084386992032,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DLGAP1-AS5,-0.0105315774849194,0.0105315774849194,0.5301426065972296,0.0055832379394358,262.0,841.0,149.0,0.9836864804050252,0.947496718544909,0.9907494218388648,-0.8964078928922469,0.3700349533641014,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
INPP4B,-0.009414562415719,0.009414562415719,0.5924766472130746,0.0055779083750434,327.0,509.0,150.0,0.9796237264829052,0.9682480155009688,0.9906869179323708,-0.8009425265874287,0.4231649190940705,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PCDH17,0.0103018298850279,0.0103018298850279,0.5405256940117605,0.0055684037481958,274.0,766.0,151.0,0.9829364335270956,0.9521845115319708,0.9906244140258766,0.8841131768667007,0.3766351207454095,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
YPEL2,0.011049098305161,0.011049098305161,0.5015792026146352,0.0055419979175133,238.0,1048.0,152.0,0.9851865741608852,0.9345584099006188,0.9905619101193824,0.9479782539127,0.3431405248874979,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MT-ND1,-0.0140439101403996,0.0140439101403996,0.3942365559139725,0.0055366227653164,133.0,2403.0,153.0,0.9917494843427714,0.8498656166010375,0.9904994062128883,-1.196588376383683,0.2314670332312447,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
RORB,-0.013055545036142,0.013055545036142,0.4233788194205875,0.0055274412442941,161.0,1979.0,154.0,0.989999374960935,0.8763672729545596,0.990436902306394,-1.1121180417190002,0.2660874004651288,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ANKUB1,0.0151066945331793,0.0151066945331793,0.3648713608079089,0.0055120001916305,115.0,2945.0,155.0,0.9928745546596662,0.8159884992812051,0.9903743983999,1.2947595292110787,0.1954031971073426,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NCKAP5,-0.0203287677513717,0.0203287677513717,0.2704693186819117,0.0054983079633563,52.0,5218.0,157.0,0.996812300768798,0.6739171198199887,0.9902493905869116,-1.7337218945864212,0.0829674397926487,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
ESYT2,0.0103074370946876,0.0103074370946876,0.5315321580227175,0.0054787342826227,273.0,832.0,158.0,0.9829989374335896,0.9480592537033564,0.9901868866804177,0.8845923954008728,0.3763765096312834,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL359232.1,0.008081533597017,0.008081533597017,0.6762112323878169,0.0054648237932224,420.0,226.0,159.0,0.9738108631789488,0.985936621038815,0.9901243827739232,0.6943562037652311,0.4874588522378205,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SLC39A10,0.009012511150448,0.009012511150448,0.6060973776550614,0.0054624593743735,357.0,430.0,160.0,0.9777486092880804,0.9731858241140072,0.9900618788674292,0.7739219281770608,0.4389769612491911,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
KIF6,0.0122057121860918,0.0122057121860918,0.4473452243692487,0.0054601670564737,191.0,1649.0,161.0,0.9881242577661103,0.8969935620976311,0.989999374960935,1.046827921084459,0.2951789503299,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PIP4K2A,-0.0132061659042555,0.0132061659042555,0.4104337974291444,0.0054202568215628,157.0,2160.0,162.0,0.9902493905869116,0.8650540658791175,0.989936871054441,-1.124990810174932,0.2605929285123693,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL355881.1,-0.0064661127341664,0.0064661127341664,0.8377381211654399,0.0054169091331644,589.0,49.0,163.0,0.9632477029814364,0.9969998124882804,0.9898743671479469,-0.5489541365988828,0.5830369246559319,0.999999113285704,True,False,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LRIG3,0.008092319938575,0.008092319938575,0.6670223573262324,0.0053977583216663,417.0,242.0,164.0,0.9739983748984312,0.9849365585349084,0.9898118632414524,0.6952780552928555,0.4868810640266059,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
DPY19L1,-0.0125657587921587,0.0125657587921587,0.4282128502960015,0.0053808193885223,177.0,1901.0,165.0,0.9889993124570284,0.8812425776611038,0.9897493593349584,-1.0702586035769517,0.2845029222077437,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
FMN1,-0.0186872665227839,0.0186872665227839,0.2874371111114405,0.0053714139038785,62.0,4739.0,166.0,0.9961872617038564,0.7038564910306895,0.9896868554284642,-1.5934314720148413,0.1110634301330986,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL355835.1,0.0124294241970739,0.0124294241970739,0.4301122539188379,0.0053460476563168,182.0,1873.0,167.0,0.9886867929245576,0.8829926870429402,0.98962435152197,1.065947402695826,0.2864474190210591,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SHISA6,-0.0114741443708874,0.0114741443708874,0.4658686921086259,0.0053454446311308,214.0,1414.0,168.0,0.9866866679167448,0.9116819801237576,0.989561847615476,-0.9769640962209428,0.3285869275674651,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
CAMKMT,-0.0118325119698294,0.0118325119698294,0.4515629915095746,0.005343124502169,202.0,1590.0,169.0,0.9874367147946748,0.9006812925807863,0.9894993437089818,-1.007591878287726,0.3136504295233804,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PRR16,0.0120710458818243,0.0120710458818243,0.4421911107390136,0.0053377091862654,197.0,1709.0,170.0,0.9877492343271456,0.8932433277079818,0.9894368398024876,1.0353187047629493,0.3005200973210513,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC007364.1,0.0138852561002219,0.0138852561002219,0.3829942989737918,0.005317973926176,140.0,2589.0,171.0,0.9913119569973124,0.8382398899931246,0.9893743358959936,1.1903696506532853,0.2339011361381864,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AL390783.1,-0.0128799506486664,0.0128799506486664,0.4126761088185455,0.0053152479154665,165.0,2130.0,172.0,0.9897493593349584,0.8669291830739421,0.9893118319894992,-1.0971109187323569,0.2725929077487186,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MT-ND3,-0.0162561648166536,0.0162561648166536,0.3249269209377068,0.0052820655801311,93.0,3804.0,173.0,0.9942496406025376,0.7622976436027251,0.9892493280830053,-1.3856580754874932,0.1658513356402804,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AP001831.1,-0.0122527750692695,0.0122527750692695,0.4302917942321381,0.0052722685688787,189.0,1869.0,174.0,0.9882492655790986,0.8832427026689168,0.989186824176511,-1.0435095412080335,0.296712364182865,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
STXBP5L,0.007779319650227,0.007779319650227,0.676773685343381,0.0052648388291483,445.0,223.0,175.0,0.9722482655165948,0.9861241327582974,0.9891243202700168,0.6685275771618444,0.5037968846786269,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MDGA2,0.0239961559711869,0.0239961559711869,0.2179817176392159,0.0052307232953378,32.0,7019.0,176.0,0.9980623788986812,0.561347584224014,0.9890618163635227,2.054494751977104,0.0399278307989412,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
SERTAD2,-0.0098109210728298,0.0098109210728298,0.5268059983981882,0.0051684520709779,303.0,867.0,178.0,0.9811238202387648,0.945871616976061,0.9889368085505345,-0.8348172033330659,0.4038206381496949,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
NTRK2,-0.0143137260647389,0.0143137260647389,0.3583132315724896,0.0051287974421,128.0,3066.0,180.0,0.9920620038752422,0.8084255265954122,0.988811800737546,-1.2196481154706138,0.2225982981400749,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
MBP,0.0153284379311745,0.0153284379311745,0.3344886485173913,0.0051271884874812,110.0,3590.0,181.0,0.993187074192137,0.7756734795924746,0.988749296831052,1.3137107638890877,0.1889435572747499,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
BAZ1A,-0.0083556034362776,0.0083556034362776,0.6130363663497821,0.0051222887692353,397.0,398.0,182.0,0.9752484530283144,0.97518594912182,0.9886867929245576,-0.710438907019859,0.4774320033212906,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC004053.1,-0.009799015191941,0.009799015191941,0.5225686166331587,0.0051206578132199,304.0,894.0,183.0,0.9810613163322708,0.9441840115007188,0.9886242890180637,-0.8337996707038527,0.404393880934409,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LINC01099,0.0115526082769162,0.0115526082769162,0.4422152065757861,0.0051087390556656,210.0,1708.0,184.0,0.9869366835427216,0.893305831614476,0.9885617851115694,0.991010586436332,0.3216804109719628,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
FOXN3,0.0136756355784323,0.0136756355784323,0.3732734432892405,0.0051047515815302,145.0,2760.0,185.0,0.9909994374648416,0.827551721982624,0.9884992812050754,1.172454494045793,0.241014631886363,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PHACTR1,-0.0145003896445339,0.0145003896445339,0.3490732859339557,0.0050616986605401,124.0,3270.0,186.0,0.9923120195012188,0.7956747296706044,0.9884367772985811,-1.235601263742509,0.216606814734023,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC012494.1,0.020493557626346,0.020493557626346,0.2466874227200714,0.0050555029132085,50.0,5990.0,187.0,0.9969373085817864,0.6256641040065004,0.988374273392087,1.7551462084984089,0.0792343021150425,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
TMEM108,0.012535563448328,0.012535563448328,0.4022661976228571,0.0050426334434189,178.0,2272.0,188.0,0.9889368085505345,0.858053628351772,0.9883117694855929,1.0750185627720643,0.2823664176269189,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
PAM,0.0082917715234367,0.0082917715234367,0.6068515783084862,0.0050318746359709,399.0,427.0,189.0,0.975123445215326,0.9733733358334896,0.9882492655790986,0.7123241266789254,0.4762640871775656,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
IFI16,-0.010880067794644,0.010880067794644,0.462230690213061,0.0050291012462832,246.0,1459.0,190.0,0.9846865429089318,0.9088693043315208,0.9881867616726046,-0.9261915153239068,0.3543464611287774,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
LINC01098,0.0126044740374204,0.0126044740374204,0.3977954138511396,0.0050140019660916,173.0,2343.0,191.0,0.9892493280830053,0.8536158509906869,0.9881242577661103,1.0809079861212942,0.279738045844137,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
OXR1,0.0170264222305793,0.0170264222305793,0.2934012199748325,0.0049955730542585,83.0,4600.0,193.0,0.9948746796674792,0.7125445340333771,0.987999249953122,1.4588284955939503,0.1446123175241629,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC139720.1,-0.0092579630302864,0.0092579630302864,0.5376605582589628,0.0049776415712046,335.0,784.0,194.0,0.979123695230952,0.951059441215076,0.987936746046628,-0.7875588058967723,0.4309548183415725,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
AC138305.1,0.0076055113669269,0.0076055113669269,0.6533500762102008,0.0049690614311992,465.0,275.0,195.0,0.9709981873867116,0.9828739296206012,0.9878742421401338,0.6536731030463516,0.5133224355052575,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
OPCML,0.0113618307445717,0.0113618307445717,0.4365471732666377,0.0049599750946767,223.0,1778.0,196.0,0.9861241327582974,0.888930558159885,0.9878117382336395,0.974705840412603,0.3297061950564135,0.999999113285704,True,True,False,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
GASK1A,0.0080986098792068,0.0080986098792068,0.6104239292860172,0.0049435852642199,416.0,411.0,198.0,0.9740608788049252,0.974373398337396,0.9876867304206512,0.6958156232299473,0.4865443038331469,0.999999113285704,True,True,True,True,True,False,True,True,caudate_sex_interaction,Sex differences in goal-directed behavior disruption,MEDIUM,Sex differences in goal-directed behavior disruption,MEDIUM,Sex-specific OUD effects in cognitive control
