"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0071216","cellular response to biotic stimulus",173,-0.402479981726062,-1.79131976379176,7.30109319019572e-06,0.000724295485553305,0.000668484107492189,968,"tags=22%, list=8%, signal=20%","12362/24088/17087/80859/12523/18038/18671/16145/12475/70310/12628/15900/235527/56838/56744/17874/14130/66824/22695/16183/14469/216799/108670/21926/17096/19204/16176/55932/20375/100702/17084/21390/83433/15170/16175/13051/17079/12774"
"GO:0002253","activation of immune response",319,-0.341121237534813,-1.63013890943469,7.69322536785525e-06,0.000749320150829101,0.000691580469910356,1469,"tags=24%, list=13%, signal=21%","57738/109905/15511/67070/20218/22038/69379/66513/17175/70572/12368/142980/74039/20128/13057/170743/19264/71956/71586/12362/217303/24088/17087/215243/13982/80859/27419/56496/21682/18038/100040462/16145/105855/64685/217826/20877/65221/140792/12475/94185/216869/102626/12628/16678/17874/12258/232944/17060/77799/101540/66824/58185/14469/100340/216799/16019/243910/12267/12260/16792/21926/17096/56743/16176/12262/14127/16409/22177/12259/55932/54445/230787/279572/83433/15170"
"GO:0001578","microtubule bundle formation",81,0.558995683543669,1.98034614927827,8.09539080835266e-06,0.000772818121363177,0.000713267778714096,1366,"tags=32%, list=12%, signal=28%","237625/74362/71227/320277/244653/78801/227058/110082/207607/74354/15223/22092/16977/69387/66722/212892/17755/17427/68339/67971/69707/68270/101100/24084/231214/327954"
"GO:0002764","immune response-regulating signaling pathway",291,-0.347046087405004,-1.63340120418738,8.22300409141331e-06,0.000772818121363177,0.000713267778714096,1469,"tags=23%, list=13%, signal=20%","57738/109905/15511/67070/20218/22038/66513/70572/142980/74039/20128/13057/170743/19264/71956/71586/12362/217303/24088/17087/215243/13982/80859/27419/56496/21682/18038/100040462/16145/105855/64685/217826/20877/65221/140792/12475/94185/216869/102626/17874/232944/17060/77799/101540/66824/58185/14469/100340/216799/16019/243910/12267/16792/21926/17096/56743/14127/16409/22177/14129/54445/230787/279572/83433/15170/52855"
"GO:0045785","positive regulation of cell adhesion",347,-0.330798158417337,-1.58698569442176,8.65095140299576e-06,0.000799019770100833,0.000737450430850655,1602,"tags=27%, list=14%, signal=24%","56320/77044/102657/12400/14991/16413/110253/68813/16452/11502/12389/83796/108797/60533/14251/94214/15894/14252/20963/16403/14726/20667/15505/68169/12010/104709/16952/18709/21803/12394/12703/12571/16401/22370/19264/319922/16859/76088/68750/80859/72057/18950/16402/269152/83554/105855/11806/23871/21813/225341/18186/407800/12721/16842/317757/12317/56838/101540/140709/13482/66824/16168/20315/14537/16183/16456/54519/27205/14082/216799/243910/14999/22042/21687/76365/21926/16416/19204/16542/15284/16176/320484/16414/11629/268780/15170/16175/14961/14969/70839/16149/12774/17926"
"GO:0002283","neutrophil activation involved in immune response",12,-0.85395255231584,-2.16924767346721,8.96716937969911e-06,0.000814188582492341,0.000751450393870593,466,"tags=83%, list=4%, signal=80%","20963/109934/17874/17916/19204/14127/16409/22177/20375/16414"
"GO:0071222","cellular response to lipopolysaccharide",146,-0.427804833990381,-1.86388872311248,9.29327677849354e-06,0.000829734728373165,0.000765798614536564,968,"tags=24%, list=8%, signal=22%","12362/17087/80859/12523/18038/18671/16145/12475/70310/12628/15900/235527/56838/56744/17874/66824/22695/14469/216799/108670/21926/17096/19204/16176/55932/20375/100702/17084/21390/83433/15170/16175/13051/17079/12774"
"GO:0009617","response to bacterium",402,-0.318181853462725,-1.54400307595961,9.68414617422333e-06,0.0008504585418904,0.000784925532015996,1208,"tags=22%, list=11%, signal=20%","21938/109934/14261/20128/19376/13057/17951/60440/14824/17858/19015/14165/21824/233046/16859/12362/24088/17087/80859/27419/12523/100038882/18038/18671/16145/14972/109032/105450/140792/12475/23833/102626/70310/12628/15900/235527/545370/15959/58809/56838/242248/56744/17874/11647/14130/17105/66824/17916/22695/70799/14469/69146/216799/16912/21823/16019/50778/16154/108670/12833/21926/17096/19204/236573/16176/14127/17970/15162/55932/20375/14129/18173/15446/100702/17084/21390/83433/15170/99899/17476/79235/16175/22353/13051/17472/17079/12774"
"GO:0001562","response to protozoan",22,-0.766270115981191,-2.3038907458114,1.04305565778213e-05,0.000901233735280462,0.000831788187538652,1126,"tags=59%, list=10%, signal=53%","60440/15937/16145/15900/56744/17874/14469/236573/12493/55932/18173/100702/17472"
"GO:0002687","positive regulation of leukocyte migration",106,-0.459416204364714,-1.89477937232345,1.12726111374951e-05,0.000958529807358117,0.000884669248334412,1302,"tags=30%, list=11%, signal=27%","21803/16401/67374/20947/16859/24088/76088/105855/18654/12721/12317/66824/17916/20315/11754/14082/12267/16416/19204/12978/16176/20375/11542/106512/19354/11629/83433/16175/13051/70839/20293/16149"
"GO:0000226","microtubule cytoskeleton organization",470,0.356262381233036,1.5675506114963,1.16852253720504e-05,0.000978089879969908,0.000902722098232251,1608,"tags=21%, list=14%, signal=18%","75600/237625/74362/100504234/71227/380842/320277/20393/244653/78801/53857/209334/229841/381077/227058/216274/110082/207607/74354/70297/15223/22092/16977/69387/74369/21648/63873/78283/66722/71007/100986/108989/22589/74470/217325/235587/332110/108686/12190/212892/67203/226154/17755/17427/100502861/338349/67839/19878/216965/171567/22350/13006/18040/68339/12121/16580/268709/73804/286942/67971/14158/69707/12795/24064/78610/20874/229776/68270/101100/24084/225659/78767/12537/12566/207175/76123/231214/52023/74081/114606/11735/67951/327954/56706/24061/213582/18039/17931/66296/19877/16564/67533/73699/54141/223697/56430/18536"
"GO:0002521","leukocyte differentiation",443,-0.310253650176114,-1.52799996844963,1.6006349745696e-05,0.0013191694705799,0.00121751942923942,1057,"tags=16%, list=9%, signal=16%","12370/19264/210293/16923/16859/24088/17869/80859/72057/27419/100040462/18950/16145/80752/83554/105855/19885/21813/16331/14371/19645/15900/21349/16842/317757/75570/72175/56744/93694/17874/14159/13482/58185/16168/12159/20308/16183/233328/13386/14082/216799/16019/17095/243910/108670/14190/22042/22778/16792/21926/17096/94176/16416/12978/15284/16176/12262/14127/16409/22177/17986/20375/27220/15163/83433/15170/321019/381319/16175/16768/74511/16149/12311"
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production",121,-0.443465185972551,-1.87951968075557,1.68411402261901e-05,0.00136693921502576,0.00126160822396196,1302,"tags=29%, list=11%, signal=26%","21803/142980/20128/13057/12683/67457/19264/13110/71586/16859/24088/17087/12523/18038/12475/216869/17874/14130/66824/22695/73149/14082/20303/19204/12978/14127/13058/22177/14129/26888/83433/15170/16175/13051/12774"
"GO:0070341","fat cell proliferation",15,-0.804801429021941,-2.14505414928092,1.75944154807034e-05,0.00140676542880788,0.00129836558543384,1055,"tags=53%, list=9%, signal=48%","19015/14165/80903/211739/107585/12833/98496/83433"
"GO:0061756","leukocyte adhesion to vascular endothelial cell",36,-0.632474963542879,-2.09366886475943,2.01538097850437e-05,0.00158770527968351,0.00146536291889087,1262,"tags=36%, list=11%, signal=32%","16401/67374/23871/56838/20315/14537/67547/20345/21926/19204/16409/16414/13051"
"GO:0071706","tumor necrosis factor superfamily cytokine production",124,-0.438234990913525,-1.87760133374038,2.16667245739055e-05,0.00168215425423785,0.0015525340247694,1302,"tags=28%, list=11%, signal=25%","21803/142980/20128/13057/12683/67457/19264/13110/71586/16859/24088/17087/12523/18038/12475/216869/17874/14130/66824/22695/73149/14082/20303/19204/12978/14127/13058/22177/14129/26888/83433/15170/16175/13051/12774"
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction",190,-0.383116052886553,-1.71965602687417,2.23710862366895e-05,0.00171202727099922,0.00158010514366512,1321,"tags=21%, list=12%, signal=19%","235611/13842/21803/21812/14254/216021/108068/19732/19015/16923/237542/15587/19249/67888/18576/18214/216869/18596/242248/30955/13805/13489/15234/67405/20315/52377/21687/21926/320207/16542/12978/17986/11542/15163/83433/15170/13051/70839/12311/17926"
"GO:0032680","regulation of tumor necrosis factor production",120,-0.446746569285554,-1.89164987390687,2.31037225967054e-05,0.00174319214014861,0.00160886856985508,1302,"tags=29%, list=11%, signal=26%","21803/142980/20128/13057/12683/67457/19264/13110/71586/16859/24088/17087/12523/18038/12475/216869/17874/14130/66824/22695/73149/14082/20303/19204/12978/14127/13058/22177/14129/26888/83433/15170/16175/13051/12774"
"GO:0002757","immune response-activating signaling pathway",281,-0.340046774668297,-1.59913015336296,2.36174227495854e-05,0.00175720185652123,0.00162179875226319,1469,"tags=23%, list=13%, signal=20%","57738/109905/15511/67070/20218/22038/66513/70572/142980/74039/20128/13057/170743/19264/71956/71586/12362/217303/24088/17087/215243/13982/80859/27419/56496/21682/18038/100040462/16145/105855/64685/217826/20877/65221/140792/12475/94185/216869/102626/17874/232944/17060/77799/101540/66824/58185/14469/100340/216799/16019/243910/12267/16792/21926/17096/56743/14127/16409/22177/54445/230787/279572/83433/15170"
"GO:0022407","regulation of cell-cell adhesion",318,-0.336150567477073,-1.60506767928321,2.63681958047473e-05,0.0019349921222744,0.00178588919531216,1602,"tags=25%, list=14%, signal=22%","14252/20963/16403/14726/20667/15505/233067/12010/104709/11540/12367/16952/56335/21803/12394/12703/16401/242202/20947/19264/16923/16859/217303/76088/80859/72057/18950/269152/83554/105855/11806/100182/23871/21813/94185/69769/108101/12721/16842/317757/56838/56744/13482/66824/16168/20315/14537/12159/228788/16183/16456/353310/27205/14082/216799/243910/18530/14999/14190/22042/76365/16792/21926/17096/19204/15284/16176/12493/20375/320484/16414/11629/15170/16175/14961/16768/14969/16149/12774"
"GO:0043410","positive regulation of MAPK cascade",360,-0.324621663014274,-1.56023398177569,2.73612787234597e-05,0.00198073473137262,0.00182810705781067,1793,"tags=23%, list=16%, signal=20%","18168/26395/13636/319236/15894/12387/13544/237038/23886/11554/20963/24136/17318/233571/109905/104709/12558/140577/66513/13842/21803/67397/142980/14254/242202/20128/17951/19264/14165/80903/24088/13982/22032/226781/12523/18214/26382/15560/18186/216869/237353/18596/14388/13857/242248/30955/17874/14130/13489/15234/101540/66824/11475/20315/12159/54324/16019/93960/18049/14174/21687/22422/16792/21926/17096/320207/245424/16416/16542/12978/16176/20375/69183/22421/27220/11552/18441/83433/321019/16175/16149/12311/17926"
"GO:0032675","regulation of interleukin-6 production",103,-0.456142362398326,-1.87822170821543,2.83879514125519e-05,0.00202765674289387,0.00187141344259307,1312,"tags=31%, list=11%, signal=28%","16170/21803/142980/20128/13057/170743/71586/15587/16859/24088/12523/105855/16331/216869/242248/17874/15234/66824/16172/16792/21926/19204/16176/14127/22177/54445/11629/83433/15170/16175/16149/12774"
"GO:0007286","spermatid development",119,0.495632502643214,1.85250816302743,3.12135859668024e-05,0.00220014710558106,0.00203061237238325,598,"tags=20%, list=5%, signal=19%","237625/74362/75563/320277/75172/27356/18431/30054/74052/53857/20962/232286/12310/215772/22092/74369/70882/66722/21357/18551/208908/232943/19725/17427"
"GO:0007602","phototransduction",11,0.861015898806028,2.00125720237411,3.19111175292107e-05,0.00222010203381794,0.00204902965187563,579,"tags=27%, list=5%, signal=26%","22139/66853/238384"
"GO:0001774","microglial cell activation",33,-0.64738531549697,-2.11455544086985,3.27775611256026e-05,0.00225114608910068,0.00207768157364312,2207,"tags=58%, list=19%, signal=47%","20617/16835/12273/13032/72691/16452/142980/14824/12362/24088/27419/21926/12978/16409/22177/12259/11629/83433/13051"
"GO:0032640","tumor necrosis factor production",123,-0.441455204086858,-1.88751486551895,3.33880901877688e-05,0.00226405062197313,0.00208959173367022,1302,"tags=28%, list=11%, signal=25%","21803/142980/20128/13057/12683/67457/19264/13110/71586/16859/24088/17087/12523/18038/12475/216869/17874/14130/66824/22695/73149/14082/20303/19204/12978/14127/13058/22177/14129/26888/83433/15170/16175/13051/12774"
"GO:0001817","regulation of cytokine production",483,-0.297538751092412,-1.46990195156479,3.38974852218849e-05,0.00226986035417046,0.00209495379062096,1475,"tags=21%, list=13%, signal=19%","57914/12010/12215/15511/12367/16952/12189/16170/21803/12394/12490/12703/67773/13610/142980/14254/21938/74039/20128/13057/17951/12683/68667/75079/67457/12370/170743/19264/67512/71956/13110/71586/15587/16859/12362/24088/17087/215243/12523/100038882/18038/100040462/18950/16145/105855/64685/11806/268294/12475/94185/16331/216869/66222/15900/16842/317757/242248/17874/14130/13489/15234/101540/66824/58185/16168/22695/228788/23845/16183/16456/13386/73149/16172/14082/20303/69146/216799/12267/21687/16792/21926/17096/19204/12978/16176/14127/13058/22177/104759/14129/54445/18173/106512/26888/11629/83433/15170/16175/16768/13051/17472/16149/12774"
"GO:0050865","regulation of cell activation",397,-0.311866409846544,-1.51938620700348,4.18775331509259e-05,0.00276960426036432,0.00255618938544378,1602,"tags=30%, list=14%, signal=27%","17685/77044/102657/17470/13383/12400/72691/14991/234069/72103/16452/72147/13024/12389/83796/60533/232946/15902/12387/211651/19255/14252/56193/20963/16911/27223/14726/20667/15505/329559/57914/12010/73182/104709/11540/12367/16952/22038/56335/16170/21803/12394/12703/21938/242202/74039/14824/19264/14165/16923/16859/217303/76088/12638/80859/72057/238205/12523/21682/18950/105855/19885/18214/12335/21813/94185/16331/69769/108995/18596/12721/54368/16842/317757/109594/242248/56744/17874/14130/20111/13482/66824/11475/16168/12159/16183/16456/14082/216799/16019/243910/14999/14190/16988/22042/16792/21926/17096/12978/15284/16176/14127/12493/18783/22177/20375/67742/230787/320484/57916/19354/11629/83433/15170/321019/16175/14961/16768/14969/16149"
"GO:0097529","myeloid leukocyte migration",147,-0.407256614232665,-1.77749969004438,4.51132024094315e-05,0.00294721250374786,0.00272011183205519,1608,"tags=29%, list=14%, signal=25%","13618/20963/19141/19035/12215/16952/445007/14254/109934/20947/20563/217303/24088/17390/105855/18654/56838/56744/17874/12798/13482/17916/20315/16172/20303/54324/12267/12986/17096/12978/16176/14127/16409/20375/19354/16414/11629/83433/16175/13051/70839/20293/16149"
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I",10,-0.858949998311591,-2.09156497178622,4.61639887054561e-05,0.00297952394572444,0.00274993348065349,775,"tags=60%, list=7%, signal=56%","14972/73149/14127/14129/26888/17476"
"GO:0050830","defense response to Gram-positive bacterium",51,-0.568924696342281,-2.05794802397275,5.00486988455309e-05,0.00315479044418866,0.00291169462805265,496,"tags=33%, list=4%, signal=32%","58809/17874/17105/66824/17916/14469/69146/216799/21926/236573/16176/15162/55932/100702/17476/22353/17472"
"GO:0002758","innate immune response-activating signaling pathway",175,-0.3831358420809,-1.70887742713788,5.00573432436133e-05,0.00315479044418866,0.00291169462805265,1469,"tags=25%, list=13%, signal=22%","57738/15511/67070/66513/70572/142980/20128/13057/170743/71956/71586/12362/217303/24088/17087/215243/13982/80859/27419/56496/18038/100040462/16145/64685/217826/20877/65221/140792/12475/216869/102626/17874/232944/66824/58185/14469/100340/216799/21926/17096/22177/54445/279572/83433"
"GO:0030168","platelet activation",72,-0.505122086599759,-1.95607320447626,5.07870052076446e-05,0.00316355798717851,0.00291978657846153,1951,"tags=36%, list=17%, signal=30%","16452/14827/232946/12495/59048/56193/20963/19414/14726/73182/71853/16923/21682/108101/54368/12628/56744/16456/17096/16416/14127/18783/11552/18441/15170/70839"
"GO:0099111","microtubule-based transport",169,0.440978630908671,1.7364170527239,5.25527515439806e-05,0.00323592057495522,0.0029865731881679,2690,"tags=32%, list=23%, signal=25%","74362/71227/320277/78801/13411/14533/74052/110082/207607/22092/69387/66722/237806/214704/100037282/212892/67694/67203/232943/17755/171567/18040/68339/12121/17152/11735/252967/18039/11774/16564/214585/223697/18536/237222/75533/17754/110350/55946/29819/17257/21821/75050/67042/226162/229658/16561/231293/22187/78933/74019/214952/51810/71435/109065"
"GO:0002275","myeloid cell activation involved in immune response",66,-0.521478104992383,-1.9764355504112,5.89571226937707e-05,0.00350925895856144,0.00323884918470925,1203,"tags=38%, list=11%, signal=34%","109934/14824/217303/12523/64685/18159/17874/14159/66824/17916/21926/17096/94176/19204/56743/14127/16409/22177/20375/11542/19354/16414/83433/15170/13051"
"GO:0050727","regulation of inflammatory response",229,-0.361276081415617,-1.67939791056054,5.83323542352243e-05,0.00350925895856144,0.00323884918470925,1444,"tags=28%, list=13%, signal=25%","11540/67866/12367/16952/16170/21803/21938/109934/242202/12562/14824/19015/15587/16859/12362/24088/13982/319197/80859/15937/238205/16145/64685/11806/100182/23871/17171/69769/11690/19645/16678/56744/30955/17874/14130/15234/66824/22695/12702/16183/11754/14469/100340/16172/69146/216799/67547/16154/574402/21926/17096/12978/16176/13040/14127/55932/14129/11542/106512/83433/15170/13051/12774"
"GO:1903131","mononuclear cell differentiation",355,-0.31564072071382,-1.51890741558986,5.78310840653638e-05,0.00350925895856144,0.00323884918470925,2052,"tags=26%, list=18%, signal=22%","17685/77044/15950/12400/14991/234069/72147/13024/80385/83796/15902/102545/93759/12387/211651/19255/56233/20963/27060/12393/20667/12010/104709/16952/56335/21803/12394/12703/12571/245944/74039/16431/12370/19264/210293/16923/16859/24088/17869/80859/72057/27419/100040462/18950/16145/105855/19885/21813/16331/14371/19645/15900/16842/317757/75570/72175/56744/17874/14159/13482/58185/16168/12159/16183/14082/216799/16019/17095/243910/108670/14190/22778/16792/17096/94176/12978/15284/16176/12262/14127/16409/17986/20375/15163/83433/15170/321019/381319/16175/16768/16149"
"GO:0070374","positive regulation of ERK1 and ERK2 cascade",145,-0.401357183512253,-1.74548793562092,6.17214546014816e-05,0.00363342672857293,0.00335344907186997,1047,"tags=20%, list=9%, signal=18%","19264/14165/24088/13982/226781/18214/15560/18186/216869/18596/13857/13489/101540/66824/11475/20315/12159/18049/21687/16416/16542/12978/16176/18441/83433/321019/16175/16149/12311"
"GO:0060326","cell chemotaxis",194,-0.372517105801509,-1.68115396319878,6.26729262207347e-05,0.00364933549743995,0.00336813197321271,1628,"tags=29%, list=14%, signal=25%","237038/13618/20963/19141/19035/12215/101502/16952/54199/445007/16170/14254/20947/68667/20563/80903/17390/105855/18654/18186/216869/18596/12721/16842/14388/12317/56838/56744/13805/15234/101540/13482/20315/20308/16172/20303/54324/12267/12986/17096/16542/12978/16176/14127/16409/20375/106512/19354/16414/11629/321019/13051/668218/20293/16149/12774"
"GO:0007200","phospholipase C-activating G protein-coupled receptor signaling pathway",93,-0.462887321130837,-1.86372287128743,6.83587256531529e-05,0.00393760960563376,0.00363419280580486,2163,"tags=41%, list=19%, signal=33%","75292/14761/12273/18390/101772/12922/74055/18797/13490/227333/13618/56193/11540/109305/18752/233046/13982/319197/19228/15560/17171/22063/30955/13489/12426/101540/16183/14829/387285/12267/16867/19204/18441/12424/14676/13051/70839/22045"
"GO:0032635","interleukin-6 production",107,-0.446791955682254,-1.84968438599787,7.07961573654392e-05,0.00403462781921977,0.00372373517520121,1312,"tags=30%, list=11%, signal=27%","16170/21803/142980/20128/13057/170743/71586/15587/16859/24088/12523/105855/16331/216869/242248/17874/15234/66824/16172/16792/21926/19204/16176/14127/22177/54445/11629/83433/15170/16175/16149/12774"
"GO:0048515","spermatid differentiation",126,0.472893507101868,1.77583980052517,7.80306329478649e-05,0.00440010632317592,0.00406105133469386,598,"tags=19%, list=5%, signal=18%","237625/74362/75563/320277/75172/27356/18431/30054/74052/53857/20962/232286/12310/215772/22092/74369/70882/66722/21357/18551/208908/232943/19725/17427"
"GO:0002237","response to molecule of bacterial origin",238,-0.350892609058878,-1.62387541648003,7.99533071728845e-05,0.0044615611096369,0.00411777065560349,1208,"tags=23%, list=11%, signal=21%","21938/109934/14261/20128/19015/14165/21824/16859/12362/24088/17087/80859/27419/12523/18038/18671/16145/12475/102626/70310/12628/15900/235527/56838/56744/17874/11647/14130/66824/22695/14469/216799/21823/16154/108670/12833/21926/17096/19204/16176/17970/55932/20375/18173/15446/100702/17084/21390/83433/15170/16175/13051/17079/12774"
"GO:0006144","purine nucleobase metabolic process",17,0.797072115598372,2.07218170322372,8.49374679576768e-05,0.00464295934540076,0.00428519105260159,175,"tags=24%, list=2%, signal=23%","22139/11486/22262/22436"
"GO:0045637","regulation of myeloid cell differentiation",154,-0.394297314648272,-1.73678218359367,8.47840386840205e-05,0.00464295934540076,0.00428519105260159,914,"tags=21%, list=8%, signal=20%","17869/100038882/11480/83554/105855/23871/16331/19645/21349/16842/56744/93694/19411/14159/22695/20308/13386/14082/12986/22778/21926/17096/16416/12978/12262/16409/22177/20375/27220/15163/83433/74511/16149"
"GO:0006959","humoral immune response",84,-0.468916407077838,-1.86216978643689,8.58578231443092e-05,0.00464586220791984,0.00428787023188538,674,"tags=30%, list=6%, signal=28%","94185/12628/16678/317757/58809/56838/56744/14130/12258/67405/20315/20308/20303/16019/12260/21926/16176/12262/12493/12259/83433/15170/321019/22353/20293"
"GO:0002285","lymphocyte activation involved in immune response",124,-0.41767539443189,-1.7895145159931,9.02744088966243e-05,0.00482179696497299,0.00445024814447956,1115,"tags=23%, list=10%, signal=21%","20947/16431/19264/210293/16859/80859/105855/19885/12721/15900/16842/56744/16183/54519/216799/243910/18826/14999/14190/22042/15284/14127/22177/20375/18173/83433/321019/16149/17079"
"GO:0002683","negative regulation of immune system process",328,-0.32619995011203,-1.56187931364977,9.09093696961494e-05,0.00482179696497299,0.00445024814447956,1339,"tags=23%, list=12%, signal=21%","12367/16952/56335/12514/21803/12394/12703/12571/109934/242202/20128/14824/20563/19264/16859/217303/17869/56496/238205/12523/100038882/18038/100040462/16145/83554/105855/64685/11806/20877/94185/16331/69769/108995/216869/317757/547253/56838/242248/56744/93694/14130/12258/13489/12798/77799/13482/20315/12159/16183/100340/14082/243910/14190/16988/574402/16792/21926/17096/21354/15284/12262/14127/12493/22177/20375/67742/27220/57916/83433/15170/16768/13051/74511/20293/16149"
"GO:0032760","positive regulation of tumor necrosis factor production",80,-0.47583768105763,-1.86805443313007,9.47556318048892e-05,0.00492821281144458,0.00454846400191686,1302,"tags=31%, list=11%, signal=28%","21803/142980/13057/67457/19264/13110/71586/16859/24088/17087/12523/12475/17874/14130/66824/14082/20303/19204/12978/14127/13058/22177/14129/16175/12774"
"GO:1903557","positive regulation of tumor necrosis factor superfamily cytokine production",80,-0.47583768105763,-1.86805443313007,9.47556318048892e-05,0.00492821281144458,0.00454846400191686,1302,"tags=31%, list=11%, signal=28%","21803/142980/13057/67457/19264/13110/71586/16859/24088/17087/12523/12475/17874/14130/66824/14082/20303/19204/12978/14127/13058/22177/14129/16175/12774"
"GO:0001906","cell killing",107,-0.44357901235605,-1.83638304735917,9.63918164636465e-05,0.00495891821996196,0.0045768033717146,1468,"tags=33%, list=13%, signal=29%","12010/104709/19946/69379/21803/19264/16859/18950/16145/105855/14972/216869/12721/12628/317757/56838/93694/17874/14130/17105/67405/20315/14469/14082/14190/21354/16409/22177/55932/20375/14129/15170/16768/13051/12774"
"GO:0002694","regulation of leukocyte activation",358,-0.311857557585224,-1.49836021827363,9.71973890416289e-05,0.00495891821996196,0.0045768033717146,2052,"tags=30%, list=18%, signal=25%","17685/77044/102657/17470/13383/12400/72691/14991/234069/72103/16452/72147/13024/12389/83796/60533/232946/15902/12387/211651/19255/14252/20963/27223/20667/15505/329559/57914/12010/104709/11540/12367/16952/22038/56335/16170/21803/12394/12703/21938/242202/74039/14824/19264/14165/16923/16859/217303/76088/12638/80859/72057/238205/12523/18950/105855/19885/21813/94185/16331/69769/108995/12721/16842/317757/109594/242248/56744/17874/14130/13482/66824/16168/12159/16183/14082/216799/16019/243910/14999/14190/16988/22042/16792/21926/17096/12978/15284/16176/12493/18783/22177/20375/67742/230787/320484/57916/19354/11629/83433/15170/321019/16175/14961/16768/14969/16149"
"GO:1902105","regulation of leukocyte differentiation",227,-0.351113030478949,-1.62215932111207,0.000106459354668203,0.00538021474488266,0.00496563643372938,2050,"tags=31%, list=18%, signal=26%","77044/12400/14991/68027/234069/72147/12349/13024/83796/15902/12387/211651/19255/20963/100201/20667/104709/16952/56335/21803/12394/12703/12571/74039/12370/19264/16923/16859/17869/80859/72057/18950/83554/105855/19885/21813/16331/19645/21349/16842/317757/56744/93694/14159/16168/12159/20308/16183/13386/14082/216799/243910/14190/22778/21926/17096/16416/12978/15284/12262/16409/22177/20375/27220/15163/83433/15170/16768/74511/16149"
"GO:0014004","microglia differentiation",16,-0.776162687277663,-2.09137860261574,0.000110011903894027,0.00550779223514301,0.00508338330142887,1302,"tags=56%, list=11%, signal=50%","21803/245944/24088/27419/72175/17874/12978/16409/17986"
"GO:0002577","regulation of antigen processing and presentation",12,-0.811808785364802,-2.06219223091158,0.000115327938144368,0.0057204793022165,0.0052796815347378,407,"tags=58%, list=4%, signal=56%","12514/66824/22376/14190/18173/83433/16149"
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",189,-0.373809849148457,-1.67830347942624,0.000117983583351503,0.00579851427535783,0.0053517034379721,1542,"tags=27%, list=13%, signal=24%","27060/27223/57914/12010/16952/69379/21803/17175/21938/20947/68667/19264/80859/18950/105855/19885/14972/16331/12628/16842/317757/56744/17874/14130/12258/13482/58185/16183/16172/14082/216799/22376/16019/243910/12267/14190/22042/12260/21926/15284/16176/12262/14127/18783/12259/14129/54445/18173/83433/15170/16149"
"GO:0001819","positive regulation of cytokine production",297,-0.328282494628482,-1.55304523401198,0.000120234474731312,0.00585541891941489,0.00540422323266002,1475,"tags=24%, list=13%, signal=21%","57914/12010/12215/15511/16952/12189/16170/21803/12394/12490/142980/74039/13057/17951/67457/12370/170743/19264/67512/71956/13110/71586/15587/16859/12362/24088/17087/215243/12523/100038882/100040462/18950/12475/15900/317757/17874/14130/13489/15234/101540/66824/58185/16168/228788/23845/16183/13386/16172/14082/20303/69146/216799/12267/21687/16792/21926/19204/12978/16176/14127/13058/22177/14129/54445/18173/106512/11629/83433/16175/16149/12774"
"GO:0032755","positive regulation of interleukin-6 production",67,-0.49679020984682,-1.89139899636353,0.000131367155826397,0.00626386519352627,0.0057811962339473,1312,"tags=34%, list=11%, signal=31%","16170/21803/142980/13057/170743/71586/15587/16859/24088/17874/66824/16172/16792/21926/19204/16176/14127/22177/54445/11629/16175/16149/12774"
"GO:0050921","positive regulation of chemotaxis",104,-0.421186404328006,-1.73527901356904,0.000133298605947731,0.00626386519352627,0.0057811962339473,1340,"tags=25%, list=12%, signal=22%","11876/16170/21803/20947/20563/14165/80903/105855/18654/18186/18596/12317/101540/20315/12267/16542/12978/16176/20375/106512/19354/11629/83433/13051/70839/16149"
"GO:0050920","regulation of chemotaxis",151,-0.38408560809691,-1.69574176678438,0.000132018569986913,0.00626386519352627,0.0057811962339473,1115,"tags=21%, list=10%, signal=19%","20947/20563/14165/18846/80903/105855/18654/73710/18186/18596/12317/101540/13482/20315/12267/21375/11601/17096/16542/12978/16176/20375/106512/19354/11629/83433/321019/13051/70839/20293/16149"
"GO:0051249","regulation of lymphocyte activation",314,-0.317058975372117,-1.50633159144939,0.000132864395666107,0.00626386519352627,0.0057811962339473,2052,"tags=30%, list=18%, signal=25%","17685/77044/102657/13383/12400/14991/234069/72103/16452/13024/12389/83796/60533/232946/15902/12387/211651/19255/14252/20963/27223/20667/15505/329559/12010/104709/11540/12367/16952/56335/21803/12394/12703/21938/242202/74039/19264/14165/16923/16859/217303/76088/80859/72057/18950/105855/19885/21813/94185/16331/69769/108995/12721/16842/317757/109594/242248/56744/17874/14130/13482/66824/16168/12159/16183/14082/216799/16019/243910/14999/14190/16988/22042/16792/17096/12978/15284/16176/12493/22177/20375/67742/230787/320484/57916/19354/11629/15170/321019/16175/14961/16768/14969/16149"
"GO:0008347","glial cell migration",67,-0.495110764000243,-1.88500494485909,0.000137976738986652,0.00642731644131734,0.00593205256769157,435,"tags=13%, list=4%, signal=13%","17984/18208/15212/18441/83433/321019/13051/70839/20293"
