Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio,neg_log10_pvalue,neg_log10_padj,pathway_short,contrast_clean,database_clean
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of protein localization to early endosome,0.022702783025803683,0.21601419036841665,4/1775,1.6439209014559952,0.6655177183107713,positive regulation of protein localization to ...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of adipose tissue development,0.022702783025803683,0.21601419036841665,4/1775,1.6439209014559952,0.6655177183107713,positive regulation of adipose tissue development,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cellular response to brain-derived neurotrophic factor stimulus,0.022702783025803683,0.21601419036841665,4/1775,1.6439209014559952,0.6655177183107713,cellular response to brain-derived neurotrophic...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of ribonucleoprotein complex localization,0.022702783025803683,0.21601419036841665,4/1775,1.6439209014559952,0.6655177183107713,regulation of ribonucleoprotein complex localiz...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,carbohydrate catabolic process,0.022993906603850364,0.21850152851591656,29/1775,1.6383872369794505,0.6605455205987942,carbohydrate catabolic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,filopodium assembly,0.023143843750574954,0.21964254294900487,14/1775,1.6355645113723514,0.6582835368151129,filopodium assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of endocytosis,0.023236792571095326,0.2202280143837952,45/1775,1.6338238188293548,0.6571274368700059,regulation of endocytosis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,phagocytosis,0.023265420418247293,0.2202280143837952,37/1775,1.6332890951326404,0.6571274368700059,phagocytosis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,gluconeogenesis,0.023547062442726197,0.22198267675272315,16/1775,1.6280632645218567,0.6536809160189618,gluconeogenesis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,endothelial cell development,0.024074310398359593,0.22198267675272315,13/1775,1.6184461442647573,0.6536809160189618,endothelial cell development,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,"CD4-positive, alpha-beta T cell differentiation",0.02412770195655705,0.22198267675272315,19/1775,1.6174840405078539,0.6536809160189618,"CD4-positive, alpha-beta T cell differentiation",OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,muscle cell proliferation,0.02420785267807653,0.22198267675272315,33/1775,1.616043732302263,0.6536809160189618,muscle cell proliferation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,calcium-independent cell-cell adhesion via plasma membrane cell-adhesion molecules,0.024233679679542004,0.22198267675272315,6/1775,1.6155806369071564,0.6536809160189618,calcium-independent cell-cell adhesion via plas...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,sodium ion export across plasma membrane,0.024233679679542004,0.22198267675272315,6/1775,1.6155806369071564,0.6536809160189618,sodium ion export across plasma membrane,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of translation in response to stress,0.024233679679542004,0.22198267675272315,6/1775,1.6155806369071564,0.6536809160189618,regulation of translation in response to stress,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of gluconeogenesis,0.024233679679542004,0.22198267675272315,6/1775,1.6155806369071564,0.6536809160189618,positive regulation of gluconeogenesis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,clathrin coat assembly,0.024233679679542004,0.22198267675272315,6/1775,1.6155806369071564,0.6536809160189618,clathrin coat assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,retina vasculature development in camera-type eye,0.024233679679542004,0.22198267675272315,6/1775,1.6155806369071564,0.6536809160189618,retina vasculature development in camera-type eye,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cellular response to interleukin-7,0.024233679679542004,0.22198267675272315,6/1775,1.6155806369071564,0.6536809160189618,cellular response to interleukin-7,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of vascular endothelial growth factor production,0.024456989276457935,0.22198267675272315,8/1775,1.6115970068703998,0.6536809160189618,positive regulation of vascular endothelial gro...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,chaperone cofactor-dependent protein refolding,0.024456989276457935,0.22198267675272315,8/1775,1.6115970068703998,0.6536809160189618,chaperone cofactor-dependent protein refolding,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of protein tyrosine kinase activity,0.024456989276457935,0.22198267675272315,8/1775,1.6115970068703998,0.6536809160189618,regulation of protein tyrosine kinase activity,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to interleukin-6,0.024456989276457935,0.22198267675272315,8/1775,1.6115970068703998,0.6536809160189618,response to interleukin-6,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cell junction disassembly,0.024456989276457935,0.22198267675272315,8/1775,1.6115970068703998,0.6536809160189618,cell junction disassembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glucose metabolic process,0.024650310859458197,0.22198267675272315,30/1775,1.6081775995633807,0.6536809160189618,glucose metabolic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,steroid biosynthetic process,0.024673934434144392,0.22198267675272315,26/1775,1.607761593647732,0.6536809160189618,steroid biosynthetic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cell-cell junction assembly,0.024673934434144392,0.22198267675272315,26/1775,1.607761593647732,0.6536809160189618,cell-cell junction assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of extrinsic apoptotic signaling pathway,0.024673934434144392,0.22198267675272315,26/1775,1.607761593647732,0.6536809160189618,regulation of extrinsic apoptotic signaling pat...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,protein localization to synapse,0.024737283501134896,0.22198267675272315,17/1775,1.6066479936819151,0.6536809160189618,protein localization to synapse,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,B cell proliferation,0.024737283501134896,0.22198267675272315,17/1775,1.6066479936819151,0.6536809160189618,B cell proliferation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,astrocyte differentiation,0.024737283501134896,0.22198267675272315,17/1775,1.6066479936819151,0.6536809160189618,astrocyte differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to fibroblast growth factor,0.024745120916742427,0.22198267675272315,27/1775,1.6065104196727602,0.6536809160189618,response to fibroblast growth factor,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,miRNA metabolic process,0.02481876845418262,0.22198267675272315,20/1775,1.6052197726689816,0.6536809160189618,miRNA metabolic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glutamate receptor signaling pathway,0.024866274870479297,0.22198267675272315,12/1775,1.604389269992142,0.6536809160189618,glutamate receptor signaling pathway,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glutathione biosynthetic process,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,glutathione biosynthetic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,nuclear pore organization,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,nuclear pore organization,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of vascular endothelial growth factor receptor signaling pathway,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,positive regulation of vascular endothelial gro...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,apical protein localization,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,apical protein localization,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neuroblast division,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,neuroblast division,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of protein tyrosine kinase activity,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,negative regulation of protein tyrosine kinase ...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of steroid hormone biosynthetic process,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,regulation of steroid hormone biosynthetic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of long-term synaptic depression,0.024900163869507132,0.22198267675272315,5/1775,1.6037977947762105,0.6536809160189618,regulation of long-term synaptic depression,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of protein modification process,0.02492321380101437,0.22198267675272315,121/1775,1.603395956954527,0.6536809160189618,regulation of protein modification process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glandular epithelial cell maturation,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,glandular epithelial cell maturation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of nitric oxide mediated signal transduction,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,regulation of nitric oxide mediated signal tran...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,alditol catabolic process,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,alditol catabolic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,autocrine signaling,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,autocrine signaling,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,asymmetric neuroblast division,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,asymmetric neuroblast division,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,embryonic retina morphogenesis in camera-type eye,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,embryonic retina morphogenesis in camera-type eye,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,positive regulation of nucleotide-binding oligo...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cellular response to histamine,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,cellular response to histamine,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of steroid hormone biosynthetic process,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,negative regulation of steroid hormone biosynth...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,carbohydrate import across plasma membrane,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,carbohydrate import across plasma membrane,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,L-aspartate import across plasma membrane,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,L-aspartate import across plasma membrane,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,hexose import across plasma membrane,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,hexose import across plasma membrane,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,AIM2 inflammasome complex assembly,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,AIM2 inflammasome complex assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of hematopoietic stem cell differentiation,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,negative regulation of hematopoietic stem cell ...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,"response to 2,3,7,8-tetrachlorodibenzodioxine",0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,"response to 2,3,7,8-tetrachlorodibenzodioxine",OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of monocyte extravasation,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,regulation of monocyte extravasation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of thyroid hormone generation,0.025020209249219237,0.22198267675272315,3/1775,1.6017090625322372,0.6536809160189618,regulation of thyroid hormone generation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,basement membrane organization,0.02543532838687028,0.22516958102281265,9/1775,1.5945626509681465,0.6474902802782603,basement membrane organization,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of granulocyte chemotaxis,0.02544064198911724,0.22516958102281265,11/1775,1.5944719335576982,0.6474902802782603,regulation of granulocyte chemotaxis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to cold,0.02568452095846049,0.2270548697710059,10/1775,1.5903285298826972,0.6438691791098723,response to cold,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of binding,0.02572631645834835,0.22715132959321985,18/1775,1.5896223924268358,0.6436847167700745,positive regulation of binding,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,neuron apoptotic process,0.025929685242444604,0.2286724639786332,45/1775,1.5862027550509,0.6407861286250898,neuron apoptotic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,stem cell differentiation,0.025963546420354627,0.22869686697210573,38/1775,1.585635986540519,0.6407397849605722,stem cell differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of smooth muscle cell migration,0.026078968910876035,0.22889118894927593,14/1775,1.583709583383717,0.6403709249504446,regulation of smooth muscle cell migration,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to chemokine,0.026078968910876035,0.22889118894927593,14/1775,1.583709583383717,0.6403709249504446,response to chemokine,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cellular response to chemokine,0.026078968910876035,0.22889118894927593,14/1775,1.583709583383717,0.6403709249504446,cellular response to chemokine,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of smooth muscle cell proliferation,0.026231858558113164,0.22995866471385257,16/1775,1.5811709380433485,0.6383502218084999,positive regulation of smooth muscle cell proli...,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,nucleoside phosphate catabolic process,0.026438551616745926,0.23149469897757893,30/1775,1.577762340490654,0.6354589494889867,nucleoside phosphate catabolic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,monoatomic anion transport,0.026639223476255556,0.23296691363649527,28/1775,1.5744784388445459,0.6327057538470245,monoatomic anion transport,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,osteoblast differentiation,0.026670039603253433,0.23296691363649527,36/1775,1.573976339410924,0.6327057538470245,osteoblast differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to starvation,0.02700162218351152,0.23558354823217942,35/1775,1.5686101438341649,0.6278550413953584,response to starvation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,hexose transmembrane transport,0.02719120383405377,0.23676866178294723,20/1775,1.5655715645010193,0.625675780476972,hexose transmembrane transport,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to steroid hormone,0.027201838097429015,0.23676866178294723,48/1775,1.5654017485908285,0.625675780476972,response to steroid hormone,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,secretory granule organization,0.027274879287939036,0.2368438455286796,13/1775,1.5642371628183733,0.6255378960855313,secretory granule organization,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,signal transduction in absence of ligand,0.027274879287939036,0.2368438455286796,13/1775,1.5642371628183733,0.6255378960855313,signal transduction in absence of ligand,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glucose catabolic process,0.027620891766763984,0.2387211033425959,7/1775,1.5587623039205782,0.6221091869416172,glucose catabolic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,positive regulation of osteoclast differentiation,0.027620891766763984,0.2387211033425959,7/1775,1.5587623039205782,0.6221091869416172,positive regulation of osteoclast differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,fatty-acyl-CoA biosynthetic process,0.027620891766763984,0.2387211033425959,7/1775,1.5587623039205782,0.6221091869416172,fatty-acyl-CoA biosynthetic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of dendrite extension,0.027620891766763984,0.2387211033425959,7/1775,1.5587623039205782,0.6221091869416172,regulation of dendrite extension,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,smooth muscle cell migration,0.027754060700672815,0.2395905122693058,15/1775,1.5566734662034065,0.6205303839065577,smooth muscle cell migration,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,cellular response to steroid hormone stimulus,0.027876751842845705,0.24017058087139215,32/1775,1.554757830965315,0.619480191553023,cellular response to steroid hormone stimulus,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,animal organ morphogenesis,0.02788656370688904,0.24017058087139215,125/1775,1.554604997927567,0.619480191553023,animal organ morphogenesis,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,negative regulation of programmed cell death,0.028119937675260945,0.24161465140367316,115/1775,1.5509856462169453,0.6168767338305496,negative regulation of programmed cell death,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,monoatomic cation transmembrane transport,0.028119937675260945,0.24161465140367316,115/1775,1.5509856462169453,0.6168767338305496,monoatomic cation transmembrane transport,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,mesenchyme development,0.02830482243770629,0.24291945044262517,46/1775,1.5481395651943752,0.6145377100540245,mesenchyme development,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,organic anion transport,0.028397304219555795,0.24342910551845326,63/1775,1.546722885943819,0.6136274967289755,organic anion transport,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of epithelial cell differentiation,0.028581267123415022,0.24472086110910068,24/1775,1.5439185210835988,0.6113290078512922,regulation of epithelial cell differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to carbohydrate,0.028737163333590103,0.2457695771145991,35/1775,1.541556103612026,0.6094718777920447,response to carbohydrate,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,response to interleukin-1,0.02912426261847166,0.2487908845050628,19/1775,1.5357450614949473,0.6041655358850531,response to interleukin-1,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glycosaminoglycan biosynthetic process,0.029248020305108587,0.24913381774249513,11/1775,1.5339035244421066,0.6035673167745956,glycosaminoglycan biosynthetic process,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,amino acid import across plasma membrane,0.029248020305108587,0.24913381774249513,11/1775,1.5339035244421066,0.6035673167745956,amino acid import across plasma membrane,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,glandular epithelial cell differentiation,0.029333771062542594,0.24913381774249513,8/1775,1.5326321018207978,0.6035673167745956,glandular epithelial cell differentiation,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,establishment of epithelial cell polarity,0.029333771062542594,0.24913381774249513,8/1775,1.5326321018207978,0.6035673167745956,establishment of epithelial cell polarity,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_BP,regulation of presynapse assembly,0.029333771062542594,0.24913381774249513,8/1775,1.5326321018207978,0.6035673167745956,regulation of presynapse assembly,OUD Effect Male vs Female,GO BP
OUD_Effect_Male_vs_Female,GO_CC,somatodendritic compartment,1.3336187580316645e-12,1.1335759443269148e-9,168/1867,11.874968304562511,8.945549378848218,somatodendritic compartment,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,glutamatergic synapse,2.4337884676606167e-9,8.258410941838702e-7,116/1867,8.61371717110182,6.083103510256122,glutamatergic synapse,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,postsynaptic membrane,2.9147332735901303e-9,8.258410941838702e-7,74/1867,8.535401181250753,6.083103510256122,postsynaptic membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,synaptic membrane,1.0369010118487245e-8,2.2034146501785397e-6,93/1867,7.984262701720733,5.656903767334403,synaptic membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,postsynaptic specialization membrane,1.4229744420416145e-8,2.4190565514707444e-6,44/1867,7.84680290018274,5.616353978804466,postsynaptic specialization membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,GABA-ergic synapse,2.95236128449962e-8,3.4241497998405687e-6,34/1867,7.529830498385609,5.4654472440471435,GABA-ergic synapse,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,dendritic tree,3.1213663058313996e-8,3.4241497998405687e-6,120/1867,7.505655262008724,5.4654472440471435,dendritic tree,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,cell body,3.222729223379359e-8,3.4241497998405687e-6,108/1867,7.491776182769493,5.4654472440471435,cell body,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,dendrite,4.805947016748456e-8,4.53894996026243e-6,119/1867,7.318221021393255,5.343044605118286,dendrite,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,postsynapse,2.4762991891199547e-7,2.1048543107519616e-5,138/1867,6.6061968845574075,4.676777958843115,postsynapse,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,anchoring junction,5.540065241750781e-7,3.93791004070137e-5,151/1867,6.256485120837361,4.404734209293188,anchoring junction,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,neuronal cell body,5.559402410401934e-7,3.93791004070137e-5,94/1867,6.254971888959855,4.404734209293188,neuronal cell body,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,cell surface,6.550942402056747e-7,4.283308493652488e-5,143/1867,6.183696219004771,4.368220645597315,cell surface,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,cell-cell junction,1.1072293909750764e-6,6.722464159491536e-5,95/1867,5.955762394555598,4.172471504519543,cell-cell junction,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,axon,6.689591406005086e-6,3.790768463402882e-4,112/1867,5.174600407723427,3.4212727410648154,axon,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,postsynaptic specialization,7.250260677481444e-6,3.851700984912017e-4,76/1867,5.139646378428107,3.414347435369739,postsynaptic specialization,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,GABA-A receptor complex,8.803180318283198e-6,4.4015901591415994e-4,10/1867,5.055360402263529,3.3563903979275103,GABA-A receptor complex,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,cell-cell contact zone,9.65306252186061e-6,4.558390635323066e-4,23/1867,5.015334880921555,3.3411884603105686,cell-cell contact zone,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,postsynaptic density membrane,1.4032013036442887e-5,6.277479516303396e-4,32/1867,4.852880020496523,3.2022146957350586,postsynaptic density membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,GABA receptor complex,2.9743207742130467e-5,0.0012640863290405448,10/1867,4.526612195545664,2.8982232654953526,GABA receptor complex,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,neuron projection membrane,7.260273405615028e-5,0.00293868209274894,19/1867,4.139047024435693,2.53184739345532,neuron projection membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,cell leading edge,8.423829605243222e-5,0.003254661438389426,77/1867,4.07449042651524,2.4874941816231533,cell leading edge,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,adherens junction,1.0198813419041412e-4,0.003769126698341392,40/1867,3.991450353290951,2.4237592635942513,adherens junction,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,leading edge membrane,1.1849933535267578e-4,0.004196851460407267,39/1867,3.9262840855481795,2.377076401545493,leading edge membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,plasma membrane protein complex,1.4924432282183552e-4,0.005074306975942407,96/1867,3.826102180225685,2.2946232631834302,plasma membrane protein complex,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,neuron to neuron synapse,1.7705310794968244e-4,0.005788274682970387,73/1867,3.751896445333149,2.2374508675896743,neuron to neuron synapse,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,asymmetric synapse,4.222586074331354e-4,0.013293326530302409,66/1867,3.374421488891083,1.8763663273357776,asymmetric synapse,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,cell trailing edge,4.963669306090948e-4,0.015068281822061807,7/1867,3.304197160155567,1.8219362657834932,cell trailing edge,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,catenin complex,5.158495220886029e-4,0.015119727371562499,11/1867,3.2874769674764366,1.8204560396611003,catenin complex,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,postsynaptic density,6.059984358828625e-4,0.016916450940192406,63/1867,3.217528496771533,1.771690746424939,postsynaptic density,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,extrinsic component of plasma membrane,6.169529166423112e-4,0.016916450940192406,24/1867,3.209747978304959,1.771690746424939,extrinsic component of plasma membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,intercalated disc,6.901115779175505e-4,0.018331088788434934,15/1867,3.161080686427468,1.7368117390330808,intercalated disc,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,dendrite membrane,7.437472030354202e-4,0.019157124926669915,13/1867,3.128574654484997,1.7176696686485915,dendrite membrane,OUD Effect Male vs Female,GO CC
OUD_Effect_Male_vs_Female,GO_CC,perikaryon,8.272903758555643e-4,0.020682259396389107,31/1867,3.0823420279355687,1.6844020192635312,perikaryon,OUD Effect Male vs Female,GO CC
