Contrast,Database,Pathway,pvalue,p.adjust,GeneRatio,neg_log10_pvalue,neg_log10_padj,pathway_short,contrast_clean,database_clean
OUD_Effect_Male_vs_Female,WikiPathways,WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROTEINS,4.1867297570748793e-4,0.03382024849404482,14/1002,3.378125070825722,1.4708232057508146,WP_SPLICING_FACTOR_NOVA_REGULATED_SYNAPTIC_PROT...,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_ADIPOGENESIS,4.496044851497834e-4,0.03382024849404482,30/1002,3.347169364996634,1.4708232057508146,WP_ADIPOGENESIS,OUD Effect Male vs Female,WikiPathways
OUD_Effect_Male_vs_Female,WikiPathways,WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS,5.160942921171316e-4,0.034939583576329813,7/1002,3.287270944099475,1.4566822754143305,WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS,OUD Effect Male vs Female,WikiPathways
OUD_vs_Control_Female,C3_Motif,AAANWWTGC_UNKNOWN,1.0101565035799437e-9,3.2567445675417382e-6,56/2489,8.995611335746364,5.4872163026133105,AAANWWTGC_UNKNOWN,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,OCT1_01,4.457059141906942e-9,4.789852891169328e-6,64/2489,8.350951603106235,5.319677824692844,OCT1_01,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,OCT1_B,4.457059141906942e-9,4.789852891169328e-6,64/2489,8.350951603106235,5.319677824692844,OCT1_B,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,GATA6_01,1.1015413425066062e-8,8.624804658007376e-6,66/2489,7.957999198480942,5.064250732418189,GATA6_01,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,TAL1ALPHAE47_01,1.337593774504866e-8,8.624804658007376e-6,65/2489,7.873675761215223,5.064250732418189,TAL1ALPHAE47_01,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,OCT1_05,3.520172309107262e-8,1.891505920760302e-5,60/2489,7.453436077697171,4.723192294947762,OCT1_05,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,OCT1_04,7.5293138102003e-8,3.467786817726538e-5,57/2489,7.123244601757168,4.459947608638371,OCT1_04,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,OCT_Q6,1.0140363887685348e-7,4.0865666467371955e-5,60/2489,6.993946460034418,4.388641413893309,OCT_Q6,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,AREB6_04,2.654452663300309e-7,9.508839318311329e-5,61/2489,6.576025015001962,4.021872491308234,AREB6_04,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,AAAYWAACM_HFH4_01,3.7987125264827313e-7,1.1957027753228399e-4,60/2489,6.420363571116552,3.922376762721696,AAAYWAACM_HFH4_01,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C3_Motif,CEBPB_02,4.0796310572429406e-7,1.1957027753228399e-4,62/2489,6.389379110696524,3.922376762721696,CEBPB_02,OUD vs Control Female,C3 Motif
OUD_vs_Control_Female,C7_Immunologic,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN,4.1974734094584215e-20,2.045009045088143e-16,78/2332,19.377012046389925,15.689304766765108,GSE10325_LUPUS_CD4_TCELL_VS_LUPUS_MYELOID_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE29618_MONOCYTE_VS_PDC_UP,3.5233751829686e-17,6.017189355440684e-14,74/2332,16.453041108956874,13.22060632144352,GSE29618_MONOCYTE_VS_PDC_UP,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE45365_NK_CELL_VS_CD11B_DC_DN,3.7051658592615054e-17,6.017189355440684e-14,73/2332,16.431192346348677,13.22060632144352,GSE45365_NK_CELL_VS_CD11B_DC_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE10325_BCELL_VS_MYELOID_DN,2.7564643428322585e-16,3.357373569569691e-13,72/2332,15.559647621110107,12.474000332813251,GSE10325_BCELL_VS_MYELOID_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE22886_DC_VS_MONOCYTE_DN,5.556758693593974e-16,5.414505671037968e-13,71/2332,15.255178462368125,12.266441187079325,GSE22886_DC_VS_MONOCYTE_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,8.161065417253422e-16,6.325179273529116e-13,70/2332,15.088253140923836,12.19892716083972,GSE22886_NAIVE_BCELL_VS_NEUTROPHIL_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN,1.0386172862937794e-15,6.325179273529116e-13,71/2332,14.983544453472595,12.19892716083972,GSE29618_BCELL_VS_MONOCYTE_DAY7_FLU_VACCINE_DN,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE29618_MONOCYTE_VS_MDC_UP,1.0386172862937794e-15,6.325179273529116e-13,71/2332,14.983544453472595,12.19892716083972,GSE29618_MONOCYTE_VS_MDC_UP,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCELL_DN,1.6713554419806174e-15,9.047604125921743e-13,61/2332,14.776931180223105,12.043466410037611,GSE21360_SECONDARY_VS_QUATERNARY_MEMORY_CD8_TCE...,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C7_Immunologic,GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP,1.9187585679275124e-15,9.34819174294284e-13,71/2332,14.716979667897784,12.029272388272965,GSE29618_MONOCYTE_VS_PDC_DAY7_FLU_VACCINE_UP,OUD vs Control Female,C7 Immunologic
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_CEREBRUM_MICROGLIA,3.272504097905985e-60,2.4674680898211126e-57,200/2407,59.48511980094318,56.607748455073406,DESCARTES_FETAL_CEREBRUM_MICROGLIA,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,ZHONG_PFC_MAJOR_TYPES_MICROGLIA,1.8149118428055172e-52,6.8422176473768e-50,190/2407,51.74114446545594,49.164803115250145,ZHONG_PFC_MAJOR_TYPES_MICROGLIA,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA,7.111140324211967e-49,1.7872666014852742e-46,167/2407,48.14806075133728,45.74781066018717,FAN_EMBRYONIC_CTX_BIG_GROUPS_MICROGLIA,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,HU_FETAL_RETINA_MICROGLIA,9.064699797534638e-48,1.708695911835279e-45,168/2407,47.04264657418657,44.76733521964476,HU_FETAL_RETINA_MICROGLIA,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,CUI_DEVELOPING_HEART_C8_MACROPHAGE,4.601141037236272e-31,6.938520684152299e-29,117/2407,30.33713445424777,28.158733112714014,CUI_DEVELOPING_HEART_C8_MACROPHAGE,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,DESCARTES_MAIN_FETAL_MICROGLIA,2.846368789287655e-28,3.5769367785381534e-26,80/2407,27.54570883131554,25.44648873582941,DESCARTES_MAIN_FETAL_MICROGLIA,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,AIZARANI_LIVER_C2_KUPFFER_CELLS_1,6.449604146258244e-25,6.947145037541022e-23,87/2407,24.190466939995957,22.158193634140442,AIZARANI_LIVER_C2_KUPFFER_CELLS_1,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_KIDNEY_MYELOID_CELLS,6.381966424644005e-22,6.015003355226975e-20,78/2407,21.195045484948242,19.22076412607041,DESCARTES_FETAL_KIDNEY_MYELOID_CELLS,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,DESCARTES_FETAL_INTESTINE_MYELOID_CELLS,8.973853843810692e-22,7.51809533137029e-20,84/2407,21.047021008052713,19.123892171622263,DESCARTES_FETAL_INTESTINE_MYELOID_CELLS,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,C8_CellType,AIZARANI_LIVER_C25_KUPFFER_CELLS_4,1.1082852387971467e-20,8.356470700530486e-19,74/2407,19.955348451075913,18.07797710520614,AIZARANI_LIVER_C25_KUPFFER_CELLS_4,OUD vs Control Female,C8 CellType
OUD_vs_Control_Female,DO,viral infectious disease,5.26817447772922e-10,4.962620358020926e-7,84/1094,9.278339849985842,6.304288947192965,viral infectious disease,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,disease by infectious agent,1.7463285789219167e-9,8.225207606722228e-7,118/1094,8.757874038644758,6.084853131515861,disease by infectious agent,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,bone inflammation disease,1.333444948320215e-7,3.301846922144971e-5,63/1094,6.8750249095836145,4.481243065055293,bone inflammation disease,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,cerebrovascular disease,1.4928720004250463e-7,3.301846922144971e-5,83/1094,6.825977427299861,4.481243065055293,cerebrovascular disease,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,pancreatitis,1.7525726762977552e-7,3.301846922144971e-5,30/1094,6.756323963512151,4.481243065055293,pancreatitis,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,intestinal disease,2.652132335333183e-7,4.1638477664730974e-5,69/1094,6.576404809425988,4.380505157016755,intestinal disease,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,arthritis,3.749438973850529e-7,4.9182741428643616e-5,59/1094,6.42603371061592,4.308187267501523,arthritis,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,lung disease,4.1768782529633646e-7,4.9182741428643616e-5,82/1094,6.3791481833024575,4.308187267501523,lung disease,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,respiratory system disease,5.614704506417613e-7,5.551660280469968e-5,107/1094,6.2506730950764595,4.255577117270656,respiratory system disease,OUD vs Control Female,DO
OUD_vs_Control_Female,DO,status epilepticus,5.89348225102969e-7,5.551660280469968e-5,38/1094,6.229628020063534,4.255577117270656,status epilepticus,OUD vs Control Female,DO
OUD_vs_Control_Female,GO_BP,positive regulation of cytokine production,2.3569709233373846e-14,1.3491304979481903e-10,123/2058,13.627645775096388,9.869946040099988,positive regulation of cytokine production,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of cell-cell adhesion,4.6869220008622213e-14,1.3491304979481903e-10,123/2058,13.32911227389114,9.869946040099988,regulation of cell-cell adhesion,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of lymphocyte activation,1.954998593585684e-13,3.751642301090927e-10,125/2058,12.70885355069686,9.425778575961388,regulation of lymphocyte activation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,leukocyte cell-cell adhesion,3.757352766548436e-13,5.407769969254837e-10,106/2058,12.425118028419925,9.266981790292753,leukocyte cell-cell adhesion,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of cell adhesion,1.9617304167081333e-12,2.258736401797745e-9,119/2058,11.707360674112154,8.64613444899304,positive regulation of cell adhesion,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of cell activation,6.100761955408718e-12,5.853681096214665e-9,98/2058,11.214615920339416,8.232570941267925,positive regulation of cell activation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of cell-cell adhesion,2.4118618285821356e-11,1.8303425941990176e-8,86/2058,10.61764757580351,7.73746761363311,positive regulation of cell-cell adhesion,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,positive regulation of leukocyte activation,2.703737349095197e-11,1.8303425941990176e-8,93/2058,10.568035499630891,7.73746761363311,positive regulation of leukocyte activation,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,negative regulation of response to external stimulus,2.8614006162569325e-11,1.8303425941990176e-8,98/2058,10.54342133364892,7.73746761363311,negative regulation of response to external sti...,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_BP,regulation of hemopoiesis,5.000295888868431e-11,2.878670343221556e-8,101/2058,10.301004295843839,7.540808066388705,regulation of hemopoiesis,OUD vs Control Female,GO BP
OUD_vs_Control_Female,GO_CC,membrane microdomain,2.209289655397178e-7,5.794227412907592e-5,70/2168,6.655747340944374,4.237004463527718,membrane microdomain,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,receptor complex,3.2014609502516094e-7,5.794227412907592e-5,89/2168,6.494651791104744,4.237004463527718,receptor complex,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,secretory granule membrane,3.3197470385825416e-7,5.794227412907592e-5,73/2168,6.478895007842118,4.237004463527718,secretory granule membrane,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,membrane raft,3.598899014228318e-7,5.794227412907592e-5,69/2168,6.443830339559568,4.237004463527718,membrane raft,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,postsynaptic membrane,6.589753266281163e-7,7.836504230183631e-5,75/2168,6.181130845967237,4.105877627636327,postsynaptic membrane,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,synaptic membrane,8.460849237125213e-7,7.836504230183631e-5,97/2168,6.072586043522793,4.105877627636327,synaptic membrane,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,cell-cell junction,8.517939380634381e-7,7.836504230183631e-5,107/2168,6.069665454981883,4.105877627636327,cell-cell junction,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,external side of plasma membrane,1.7379227192952169e-6,1.3990277890326496e-4,79/2168,5.759969539354471,3.8541736589866025,external side of plasma membrane,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,cell leading edge,2.4555396468975725e-6,1.7570750362244853e-4,93/2168,5.6098530494004955,3.755209691480008,cell leading edge,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_CC,leading edge membrane,3.0021399276996887e-6,1.9333781134385996e-4,48/2168,5.522569069450644,3.7136832020908317,leading edge membrane,OUD vs Control Female,GO CC
OUD_vs_Control_Female,GO_MF,receptor ligand activity,1.1174011600103343e-9,6.457107897290019e-7,99/2121,8.951790882120452,6.189961956538847,receptor ligand activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,signaling receptor activator activity,1.4030638397045884e-9,6.457107897290019e-7,100/2121,8.852922568030323,6.189961956538847,signaling receptor activator activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,signaling receptor regulator activity,1.5723477022621797e-9,6.457107897290019e-7,107/2121,8.803451409647591,6.189961956538847,signaling receptor regulator activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,cytokine activity,5.988016110620572e-6,0.0016344407349531598,45/2121,5.22271703986803,2.7866308223760243,cytokine activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,growth factor activity,6.633282203543668e-6,0.0016344407349531598,37/2121,5.1782715258684116,2.7866308223760243,growth factor activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,ligand-modulated transcription factor activity,9.19511437970916e-6,0.0018880634859669478,21/2121,5.0364428641238295,2.7239834066790665,ligand-modulated transcription factor activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,immune receptor activity,1.6935414511953705e-5,0.002980632954103852,37/2121,4.771204169078337,2.525691501264187,immune receptor activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,nuclear receptor activity,2.5410728839101667e-5,0.0036604975758273172,20/2121,4.594982878190065,2.436459876422945,nuclear receptor activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,metal ion transmembrane transporter activity,2.6740647875361894e-5,0.0036604975758273172,88/2121,4.572828074812026,2.436459876422945,metal ion transmembrane transporter activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,GO_MF,carboxylic acid transmembrane transporter activity,3.5221338612755674e-5,0.004339268917091499,44/2121,4.453194142375394,2.3625834345469876,carboxylic acid transmembrane transporter activity,OUD vs Control Female,GO MF
OUD_vs_Control_Female,Hallmark,HALLMARK_TNFA_SIGNALING_VIA_NFKB,1.384630851970076e-14,6.923154259850379e-13,76/703,13.85866599578461,12.159695991448592,HALLMARK_TNFA_SIGNALING_VIA_NFKB,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_HYPOXIA,9.243952924620596e-14,2.310988231155149e-12,75/703,13.034142274857745,11.636202266185707,HALLMARK_HYPOXIA,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_INFLAMMATORY_RESPONSE,3.497307261835436e-10,5.828845436392393e-9,68/703,9.456266210339436,8.234417460723078,HALLMARK_INFLAMMATORY_RESPONSE,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,1.5114920862814347e-7,1.8893651078517935e-6,62/703,6.820594122315672,5.723684109307616,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_IL6_JAK_STAT3_SIGNALING,1.0209584918916364e-5,1.0209584918916364e-4,30/703,4.990991914239103,3.990991914239103,HALLMARK_IL6_JAK_STAT3_SIGNALING,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_IL2_STAT5_SIGNALING,2.2725860751065865e-5,1.893821729255489e-4,55/703,4.6434796587172675,3.7226609047648926,HALLMARK_IL2_STAT5_SIGNALING,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_KRAS_SIGNALING_UP,4.825128095602764e-5,3.4465200682876887e-4,52/703,4.316491152688066,3.462619188366304,HALLMARK_KRAS_SIGNALING_UP,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_APOPTOSIS,6.164623426299144e-5,3.602451593580952e-4,45/703,4.21009344767739,3.4434018461231117,HALLMARK_APOPTOSIS,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_INTERFERON_GAMMA_RESPONSE,6.484412868445714e-5,3.602451593580952e-4,54/703,4.188129341019805,3.4434018461231117,HALLMARK_INTERFERON_GAMMA_RESPONSE,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_COMPLEMENT,0.004354284914129546,0.021597729719163634,47/703,2.3610831571539146,1.6655918980277145,HALLMARK_COMPLEMENT,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_P53_PATHWAY,0.0048438656927476875,0.021597729719163634,47/703,2.3148079071696133,1.6655918980277145,HALLMARK_P53_PATHWAY,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_ESTROGEN_RESPONSE_EARLY,0.0059433466468481536,0.021597729719163634,46/703,2.2259689386930104,1.6655918980277145,HALLMARK_ESTROGEN_RESPONSE_EARLY,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_MTORC1_SIGNALING,0.005965210092279748,0.021597729719163634,47/703,2.224374256048792,1.6655918980277145,HALLMARK_MTORC1_SIGNALING,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,Hallmark,HALLMARK_INTERFERON_ALPHA_RESPONSE,0.006047364321365817,0.021597729719163634,26/703,2.2184338666854955,1.6655918980277145,HALLMARK_INTERFERON_ALPHA_RESPONSE,OUD vs Control Female,Hallmark
OUD_vs_Control_Female,KEGG,Transcriptional misregulation in cancer,7.305957761157102e-6,0.0017052007016760099,45/1075,5.1363228429575845,2.7682244973162753,Transcriptional misregulation in cancer,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Osteoclast differentiation,1.0793873584522225e-5,0.0017052007016760099,39/1075,4.966822672602649,2.7682244973162753,Osteoclast differentiation,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Cytokine-cytokine receptor interaction,1.5045888544200088e-5,0.0017052007016760099,59/1075,4.822582159638868,2.7682244973162753,Cytokine-cytokine receptor interaction,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Morphine addiction,5.880919815146774e-5,0.004922491133195136,28/1075,4.230554742052935,2.307815057476872,Morphine addiction,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Pathways in cancer,1.0995795870535278e-4,0.004922491133195136,105/1075,3.958773331135135,2.307815057476872,Pathways in cancer,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,AGE-RAGE signaling pathway in diabetic complications,1.1003847744298243e-4,0.004922491133195136,30/1075,3.9584554273943655,2.307815057476872,AGE-RAGE signaling pathway in diabetic complica...,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Rap1 signaling pathway,1.1563748514262734e-4,0.004922491133195136,50/1075,3.9369013618349666,2.307815057476872,Rap1 signaling pathway,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Neuroactive ligand signaling,1.1918352958571373e-4,0.004922491133195136,47/1075,3.9237837572154715,2.307815057476872,Neuroactive ligand signaling,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Coronavirus disease - COVID-19,1.3030123587869476e-4,0.004922491133195136,51/1075,3.885051465079802,2.307815057476872,Coronavirus disease - COVID-19,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,HIF-1 signaling pathway,1.9786315587528758e-4,0.006115770272508889,30/1075,3.7036350682986745,2.2135488364146445,HIF-1 signaling pathway,OUD vs Control Female,KEGG
OUD_vs_Control_Female,KEGG,Neutrophil extracellular trap formation,1.9786315587528758e-4,0.006115770272508889,30/1075,3.7036350682986745,2.2135488364146445,Neutrophil extracellular trap formation,OUD vs Control Female,KEGG
OUD_vs_Control_Female,PharmGKB,PID_HIF1_TFPATHWAY,2.4284445608958712e-5,0.004735466893746949,25/429,4.614671806612122,2.3246371952496045,PID_HIF1_TFPATHWAY,OUD vs Control Female,PharmGKB
OUD_vs_Control_Female,PharmGKB,PID_INTEGRIN3_PATHWAY,8.16843974766257e-4,0.07964228753971006,16/429,3.0878608900638382,1.0988562743653014,PID_INTEGRIN3_PATHWAY,OUD vs Control Female,PharmGKB
OUD_vs_Control_Female,PharmGKB,PID_FRA_PATHWAY,0.001235501209228816,0.08030757859987304,14/429,2.908156825202294,1.0952434685594385,PID_FRA_PATHWAY,OUD vs Control Female,PharmGKB
OUD_vs_Control_Female,PharmGKB,PID_ANTHRAX_PATHWAY,0.0054367656509439755,0.20098804265448614,8/429,2.26465938664062,0.6968297792145619,PID_ANTHRAX_PATHWAY,OUD vs Control Female,PharmGKB
OUD_vs_Control_Female,PharmGKB,PID_TRAIL_PATHWAY,0.006307188732314325,0.20098804265448614,11/429,2.200164173259682,0.6968297792145619,PID_TRAIL_PATHWAY,OUD vs Control Female,PharmGKB
OUD_vs_Control_Female,PharmGKB,PID_AVB3_INTEGRIN_PATHWAY,0.0069274824649634414,0.20098804265448614,22/429,2.159424564842628,0.6968297792145619,PID_AVB3_INTEGRIN_PATHWAY,OUD vs Control Female,PharmGKB
OUD_vs_Control_Female,PharmGKB,PID_IFNG_PATHWAY,0.007214955377340528,0.20098804265448614,14/429,2.141766350562823,0.6968297792145619,PID_IFNG_PATHWAY,OUD vs Control Female,PharmGKB
OUD_vs_Control_Female,Reactome,Interleukin-4 and Interleukin-13 signaling,1.335259969925785e-8,1.1730755524901398e-5,36/1379,7.874434170619572,4.930674016040564,Interleukin-4 and Interleukin-13 signaling,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Interleukin-10 signaling,1.5798997339934542e-8,1.1730755524901398e-5,21/1379,7.801370474029815,4.930674016040564,Interleukin-10 signaling,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,GPCR ligand binding,6.916612734929132e-7,3.4237233037899203e-4,82/1379,6.16010654003502,3.4655013411014512,GPCR ligand binding,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Extracellular matrix organization,5.097031184262103e-6,0.0018922728271573055,70/1379,5.292682709336243,2.7230162470109742,Extracellular matrix organization,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Chondroitin sulfate biosynthesis,1.8949844558012905e-5,0.004321303602690987,11/1379,4.722394348116707,2.36438522030264,Chondroitin sulfate biosynthesis,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Signaling by Interleukins,1.932176335365687e-5,0.004321303602690987,88/1379,4.713953241284053,2.36438522030264,Signaling by Interleukins,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Nucleotide-like (purinergic) receptors,2.0369781292146065e-5,0.004321303602690987,9/1379,4.691013633941615,2.36438522030264,Nucleotide-like (purinergic) receptors,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Metabolism of carbohydrates and carbohydrate derivatives,2.5266500700442894e-5,0.0046900941925197125,64/1379,4.5974549017967865,2.3288184351354992,Metabolism of carbohydrates and carbohydrate de...,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Purinergic signaling in leishmaniasis infection,4.688692974646454e-5,0.0068653608154790454,12/1379,4.328948204834711,2.163336633073446,Purinergic signaling in leishmaniasis infection,OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Cell recruitment (pro-inflammatory response),4.688692974646454e-5,0.0068653608154790454,12/1379,4.328948204834711,2.163336633073446,Cell recruitment (pro-inflammatory response),OUD vs Control Female,Reactome
OUD_vs_Control_Female,Reactome,Collagen biosynthesis and modifying enzymes,5.085452455910404e-5,0.0068653608154790454,22/1379,4.293670401568452,2.163336633073446,Collagen biosynthesis and modifying enzymes,OUD vs Control Female,Reactome
OUD_vs_Control_Female,WikiPathways,WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA,6.720061984788411e-14,4.502441529808235e-11,34/1231,13.172626721064118,10.346551918363293,WP_TYROBP_CAUSAL_NETWORK_IN_MICROGLIA,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SIGNALING,2.044741053251954e-6,6.849882528394046e-4,18/1231,5.68936168338496,3.164316876348115,WP_PHOTODYNAMIC_THERAPYINDUCED_HIF1_SURVIVAL_SI...,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_PLEURAL_MESOTHELIOMA,7.549464958550895e-6,0.0015297436037797134,100/1231,5.122083826355286,2.815381354015597,WP_PLEURAL_MESOTHELIOMA,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_AEROBIC_GLYCOLYSIS_AUGMENTED,9.132797634505752e-6,0.0015297436037797134,9/1231,5.039396165388461,2.815381354015597,WP_AEROBIC_GLYCOLYSIS_AUGMENTED,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS,2.546260482153243e-5,0.0028806317751201684,9/1231,4.594097170134365,2.5405122530885427,WP_LACTATE_SHUTTLE_IN_GLIAL_CELLS,OUD vs Control Female,WikiPathways
OUD_vs_Control_Female,WikiPathways,WP_OREXIN_RECEPTOR_PATHWAY,2.57967024637627e-5,0.0028806317751201684,51/1231,4.588435805405726,2.5405122530885427,WP_OREXIN_RECEPTOR_PATHWAY,OUD vs Control Female,WikiPathways
